label,flow3d,lbm,offset_m,t_liq_K,n_f3d_pts,n_f3d_in_lbm,n_lbm_iso_verts,haus_um,chamfer_um,dAB_max_um,dBA_max_um,surface_T_rms_K,surface_T_p95_K,surface_T_maxerr_K,surface_T_n_valid,surface_T_n_total,pool_L_F3D_um,pool_W_F3D_um,pool_D_F3D_um,Tmax_F3D_K,n_pts_above_Tliq_F3D,pool_L_LBM_um,pool_W_LBM_um,pool_D_LBM_um,Tmax_LBM_K,n_cells_above_Tliq_LBM,vmax_LBM_m_s
rt_50us,150WV800mms-50um_3.vtk,line_scan_000625.vtk,"0.0001;7.5e-05;7.75e-05",1697.15,798504,47784,47759,62.4511,2.6252,62.4511,19.9503,636.628,1904.43,3390.49,47784,47784,119.951,90.1524,92.7105,3691.85,5513,100,96,28,3759.01,8435,0.113621
rt_97us,150WV800mms-50um_5.vtk,line_scan_001250.vtk,"0.0001;7.5e-05;7.75e-05",1697.15,799128,47940,50075,49.4053,2.38678,49.4053,20.8651,658.277,1703.81,3498.97,47940,47940,140.399,85.1583,94.7023,4139.97,5685,124,106,48,3730.3,19282,0.154974
rt_155us,150WV800mms-50um_8.vtk,line_scan_001875.vtk,"0.0001;7.5e-05;7.75e-05",1697.15,799320,48204,50554,34.5023,2.37669,34.5023,23.313,601.609,1616.79,3317.45,48204,48204,179.992,93.1991,90.6635,3801.94,6551,148,114,60,3769.17,31215,0.140767
rt_194us,150WV800mms-50um_10.vtk,line_scan_002500.vtk,"0.0001;7.5e-05;7.75e-05",1697.15,799692,48381,52420,28.1662,2.50178,19.2868,28.1662,491.766,1261.39,2717.54,48381,48381,215,100.271,80.4983,4261.95,6625,172,114,72,3684.02,42363,0.163323
rt_252us,150WV800mms-50um_13.vtk,line_scan_003125.vtk,"0.0001;7.5e-05;7.75e-05",1697.15,799380,48660,52050,26.7697,2.34708,14.9434,26.7697,577.766,1491.98,3008.98,48660,48660,231.375,95.1573,72.7845,3827.99,6852,194,114,76,3692.91,51934,0.178799
rt_291us,150WV800mms-50um_15.vtk,line_scan_003750.vtk,"0.0001;7.5e-05;7.75e-05",1697.15,799632,48912,53265,27.0148,2.34877,16.9652,27.0148,592.627,1372.4,2627.02,48912,48912,265.09,85.174,74.4726,3751.79,7262,214,114,84,3654.44,62906,0.160048
rt_350us,150WV800mms-50um_18.vtk,line_scan_004375.vtk,"0.0001;7.5e-05;7.75e-05",1697.15,800268,49075,55121,26.0575,2.54653,20.4071,26.0575,631.973,1466.85,2597.38,49075,49075,300.294,75.5025,92.4499,3544.95,7788,236,116,86,3624.92,73684,0.182503
