i,k,x_um,z_um,fill,temperature,liquid_frac,ux,uz,vmag
16,0,60.00,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,0,63.75,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,0,67.50,0.00,1.00000000e+00,3.00001770e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,0,71.25,0.00,1.00000000e+00,3.00001892e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,0,75.00,0.00,1.00000000e+00,3.00001923e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,0,78.75,0.00,1.00000000e+00,3.00001923e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,0,82.50,0.00,1.00000000e+00,3.00001923e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,0,86.25,0.00,1.00000000e+00,3.00001892e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,0,90.00,0.00,1.00000000e+00,3.00001740e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,0,93.75,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,0,97.50,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,0,101.25,0.00,1.00000000e+00,3.00001740e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,0,105.00,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,0,108.75,0.00,1.00000000e+00,3.00001678e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,0,112.50,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,0,116.25,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,0,120.00,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,0,123.75,0.00,1.00000000e+00,3.00001709e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,0,127.50,0.00,1.00000000e+00,3.00001740e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,0,131.25,0.00,1.00000000e+00,3.00001892e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,0,135.00,0.00,1.00000000e+00,3.00001953e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,0,138.75,0.00,1.00000000e+00,3.00001953e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,0,142.50,0.00,1.00000000e+00,3.00001953e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,0,146.25,0.00,1.00000000e+00,3.00001953e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,1,0.00,3.75,1.00000000e+00,3.00002197e+02,0.00000000e+00,5.34594596e-15,1.26966215e-14,1.45486853e-14
1,1,3.75,3.75,1.00000000e+00,3.00002197e+02,0.00000000e+00,3.34121633e-15,-6.68243244e-16,3.95338017e-15
2,1,7.50,3.75,1.00000000e+00,3.00002197e+02,0.00000000e+00,-4.67770261e-15,-3.34121633e-15,6.33951221e-15
3,1,11.25,3.75,1.00000000e+00,3.00002197e+02,0.00000000e+00,6.68243266e-15,3.34121633e-15,7.58978451e-15
4,1,15.00,3.75,1.00000000e+00,3.00002197e+02,0.00000000e+00,1.33648649e-15,8.68716228e-15,8.89039768e-15
5,1,18.75,3.75,1.00000000e+00,3.00002197e+02,0.00000000e+00,-2.67297298e-15,4.00945925e-15,1.42070465e-14
6,1,22.50,3.75,1.00000000e+00,3.00002197e+02,0.00000000e+00,-3.34121633e-15,6.68243244e-16,6.33951179e-15
7,1,26.25,3.75,1.00000000e+00,3.00002197e+02,0.00000000e+00,-4.67770261e-15,9.35540521e-15,1.24120676e-14
8,1,30.00,3.75,1.00000000e+00,3.00002167e+02,0.00000000e+00,-6.68243244e-16,6.68243266e-15,7.22815650e-15
9,1,33.75,3.75,1.00000000e+00,3.00001984e+02,0.00000000e+00,-8.68716228e-15,1.73743246e-14,1.98345589e-14
10,1,37.50,3.75,1.00000000e+00,3.00001892e+02,0.00000000e+00,-1.06918919e-14,5.34594596e-15,1.24120676e-14
11,1,41.25,3.75,1.00000000e+00,3.00001801e+02,0.00000000e+00,6.68243244e-16,1.60378370e-14,1.85790832e-14
12,1,45.00,3.75,1.00000000e+00,3.00001770e+02,0.00000000e+00,8.01891851e-15,6.68243244e-16,1.00458988e-14
13,1,48.75,3.75,1.00000000e+00,3.00001770e+02,0.00000000e+00,-6.68243244e-16,3.34121633e-15,3.47229383e-15
14,1,52.50,3.75,1.00000000e+00,3.00001770e+02,0.00000000e+00,-6.68243266e-15,-6.01418931e-15,1.12017981e-14
15,1,56.25,3.75,1.00000000e+00,3.00001770e+02,0.00000000e+00,1.33648649e-15,6.68243244e-16,5.55084534e-15
16,1,60.00,3.75,1.00000000e+00,3.00001892e+02,0.00000000e+00,3.34121633e-15,0.00000000e+00,3.59859999e-15
17,1,63.75,3.75,1.00000000e+00,3.00001892e+02,0.00000000e+00,6.68243244e-16,-9.35540521e-15,1.02002901e-14
18,1,67.50,3.75,1.00000000e+00,3.00001923e+02,0.00000000e+00,-1.33648649e-15,-7.35067558e-15,7.47118635e-15
19,1,71.25,3.75,1.00000000e+00,3.00001892e+02,0.00000000e+00,8.68716228e-15,-3.34121633e-15,9.33150956e-15
20,1,75.00,3.75,1.00000000e+00,3.00001923e+02,0.00000000e+00,2.00472963e-15,-1.06918919e-14,1.09600041e-14
21,1,78.75,3.75,1.00000000e+00,3.00001953e+02,0.00000000e+00,-8.68716228e-15,-1.33648649e-15,9.66068012e-15
22,1,82.50,3.75,1.00000000e+00,3.00001953e+02,0.00000000e+00,4.00945925e-15,-2.67297298e-15,4.86488418e-15
23,1,86.25,3.75,1.00000000e+00,3.00001953e+02,0.00000000e+00,8.68716228e-15,3.34121633e-15,9.33150956e-15
24,1,90.00,3.75,1.00000000e+00,3.00001892e+02,0.00000000e+00,-6.68243244e-16,7.35067558e-15,8.73841455e-15
25,1,93.75,3.75,1.00000000e+00,3.00001770e+02,0.00000000e+00,-2.67297298e-15,-2.00472963e-15,3.59859999e-15
26,1,97.50,3.75,1.00000000e+00,3.00001709e+02,0.00000000e+00,7.35067558e-15,-2.00472963e-15,8.94048527e-15
27,1,101.25,3.75,1.00000000e+00,3.00001709e+02,0.00000000e+00,-2.67297298e-15,-3.34121633e-15,7.38098835e-15
28,1,105.00,3.75,1.00000000e+00,3.00001740e+02,0.00000000e+00,-6.68243266e-15,-2.00472963e-15,7.47118635e-15
29,1,108.75,3.75,1.00000000e+00,3.00001709e+02,0.00000000e+00,-6.01418931e-15,4.00945925e-15,9.40301609e-15
30,1,112.50,3.75,1.00000000e+00,3.00001770e+02,0.00000000e+00,-2.00472963e-15,4.00945925e-15,6.01418888e-15
31,1,116.25,3.75,1.00000000e+00,3.00001709e+02,0.00000000e+00,6.68243244e-16,8.01891851e-15,8.04671390e-15
32,1,120.00,3.75,1.00000000e+00,3.00001709e+02,0.00000000e+00,2.00472963e-15,1.20283786e-14,1.28365336e-14
33,1,123.75,3.75,1.00000000e+00,3.00001709e+02,0.00000000e+00,-4.00945925e-15,-8.68716228e-15,1.20654456e-14
34,1,127.50,3.75,1.00000000e+00,3.00001892e+02,0.00000000e+00,2.00472963e-15,6.68243266e-15,8.04671390e-15
35,1,131.25,3.75,1.00000000e+00,3.00001923e+02,0.00000000e+00,8.01891851e-15,7.35067558e-15,1.09600041e-14
36,1,135.00,3.75,1.00000000e+00,3.00001984e+02,0.00000000e+00,3.34121633e-15,6.01418931e-15,1.16128293e-14
37,1,138.75,3.75,1.00000000e+00,3.00001953e+02,0.00000000e+00,-1.33648649e-15,5.34594596e-15,9.18682617e-15
38,1,142.50,3.75,1.00000000e+00,3.00001953e+02,0.00000000e+00,-5.34594596e-15,9.35540521e-15,1.11016907e-14
39,1,146.25,3.75,1.00000000e+00,3.00001984e+02,0.00000000e+00,-6.68243244e-16,4.67770261e-15,4.77221115e-15
0,2,0.00,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,-9.35540521e-15,6.01418931e-15,1.18224293e-14
1,2,3.75,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,-5.34594596e-15,-8.68716228e-15,1.05447005e-14
2,2,7.50,7.50,1.00000000e+00,3.00002258e+02,0.00000000e+00,1.13601348e-14,-4.00945925e-15,1.20469261e-14
3,2,11.25,7.50,1.00000000e+00,3.00002228e+02,0.00000000e+00,8.01891851e-15,3.34121633e-15,9.30755039e-15
4,2,15.00,7.50,1.00000000e+00,3.00002228e+02,0.00000000e+00,-1.33648649e-15,-6.68243266e-15,6.84745585e-15
5,2,18.75,7.50,1.00000000e+00,3.00002228e+02,0.00000000e+00,-6.01418931e-15,-2.00472963e-15,1.47921954e-14
6,2,22.50,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,-2.67297298e-15,0.00000000e+00,9.08909128e-15
7,2,26.25,7.50,1.00000000e+00,3.00002228e+02,0.00000000e+00,-2.67297298e-15,-6.68243266e-15,7.93494875e-15
8,2,30.00,7.50,1.00000000e+00,3.00002167e+02,0.00000000e+00,-1.33648649e-15,-8.68716228e-15,1.06500451e-14
9,2,33.75,7.50,1.00000000e+00,3.00002167e+02,0.00000000e+00,-4.67770261e-15,-6.01418931e-15,1.05869640e-14
10,2,37.50,7.50,1.00000000e+00,3.00002014e+02,0.00000000e+00,-7.35067558e-15,-3.34121633e-15,9.68376431e-15
11,2,41.25,7.50,1.00000000e+00,3.00001984e+02,0.00000000e+00,4.00945925e-15,-2.00472963e-15,5.21914639e-15
12,2,45.00,7.50,1.00000000e+00,3.00001984e+02,0.00000000e+00,6.68243266e-15,1.33648649e-15,7.32023830e-15
13,2,48.75,7.50,1.00000000e+00,3.00002014e+02,0.00000000e+00,-6.01418931e-15,-1.33648649e-15,7.35067558e-15
14,2,52.50,7.50,1.00000000e+00,3.00002014e+02,0.00000000e+00,-8.68716228e-15,3.34121633e-15,9.40301609e-15
15,2,56.25,7.50,1.00000000e+00,3.00002167e+02,0.00000000e+00,6.68243244e-16,5.34594596e-15,5.42883406e-15
16,2,60.00,7.50,1.00000000e+00,3.00002167e+02,0.00000000e+00,2.00472963e-15,-7.35067558e-15,1.48072811e-14
17,2,63.75,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,-6.68243244e-16,-1.26966215e-14,1.50317601e-14
18,2,67.50,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,-6.68243244e-16,6.68243244e-16,2.83511626e-15
19,2,71.25,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,8.68716228e-15,6.68243266e-15,1.10411914e-14
20,2,75.00,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,-2.67297298e-15,4.67770261e-15,5.55084534e-15
21,2,78.75,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,-1.26966215e-14,-2.67297298e-15,1.32474064e-14
22,2,82.50,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,1.06918919e-14,2.67297298e-15,1.10209507e-14
23,2,86.25,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,1.26966215e-14,6.68243244e-16,1.27141949e-14
24,2,90.00,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,-8.01891851e-15,-5.34594596e-15,1.29749362e-14
25,2,93.75,7.50,1.00000000e+00,3.00002197e+02,0.00000000e+00,2.00472963e-15,-8.01891851e-15,8.26571172e-15
26,2,97.50,7.50,1.00000000e+00,3.00002045e+02,0.00000000e+00,1.40331082e-14,6.68243244e-16,1.43010298e-14
27,2,101.25,7.50,1.00000000e+00,3.00001953e+02,0.00000000e+00,-1.33648649e-15,-8.68716228e-15,9.95660040e-15
28,2,105.00,7.50,1.00000000e+00,3.00001953e+02,0.00000000e+00,-3.34121633e-15,-8.01891851e-15,1.13797724e-14
29,2,108.75,7.50,1.00000000e+00,3.00001953e+02,0.00000000e+00,6.68243244e-16,-4.00945925e-15,6.19703280e-15
30,2,112.50,7.50,1.00000000e+00,3.00001953e+02,0.00000000e+00,-8.01891851e-15,1.33648649e-15,8.78936697e-15
31,2,116.25,7.50,1.00000000e+00,3.00001953e+02,0.00000000e+00,7.35067558e-15,6.68243266e-15,1.00236490e-14
32,2,120.00,7.50,1.00000000e+00,3.00001801e+02,0.00000000e+00,6.68243244e-16,3.34121633e-15,3.66011915e-15
33,2,123.75,7.50,1.00000000e+00,3.00001770e+02,0.00000000e+00,-6.68243266e-15,-4.67770261e-15,1.05447005e-14
34,2,127.50,7.50,1.00000000e+00,3.00001892e+02,0.00000000e+00,-4.67770261e-15,4.67770261e-15,9.40301609e-15
35,2,131.25,7.50,1.00000000e+00,3.00002045e+02,0.00000000e+00,6.68243266e-15,-6.68243244e-16,6.74892601e-15
36,2,135.00,7.50,1.00000000e+00,3.00002167e+02,0.00000000e+00,5.34594596e-15,3.34121633e-15,9.18682617e-15
37,2,138.75,7.50,1.00000000e+00,3.00002167e+02,0.00000000e+00,1.33648649e-15,3.34121633e-15,8.78936697e-15
38,2,142.50,7.50,1.00000000e+00,3.00002045e+02,0.00000000e+00,-2.67297298e-15,1.06918919e-14,1.12017981e-14
39,2,146.25,7.50,1.00000000e+00,3.00002167e+02,0.00000000e+00,1.33648649e-15,1.33648649e-15,5.04512602e-15
0,3,0.00,11.25,1.00000000e+00,3.00002289e+02,0.00000000e+00,-2.00472963e-15,6.01418931e-15,6.87998530e-15
1,3,3.75,11.25,1.00000000e+00,3.00002319e+02,0.00000000e+00,-7.35067558e-15,9.35540521e-15,1.19164839e-14
2,3,7.50,11.25,1.00000000e+00,3.00002441e+02,0.00000000e+00,4.67770261e-15,2.67297298e-15,6.01418931e-15
3,3,11.25,11.25,1.00000000e+00,3.00002411e+02,0.00000000e+00,7.35067558e-15,-4.67770261e-15,8.94048527e-15
4,3,15.00,11.25,1.00000000e+00,3.00002319e+02,0.00000000e+00,-6.01418931e-15,-6.01418931e-15,1.04168815e-14
5,3,18.75,11.25,1.00000000e+00,3.00002319e+02,0.00000000e+00,-4.00945925e-15,-1.26966215e-14,1.41124371e-14
6,3,22.50,11.25,1.00000000e+00,3.00002319e+02,0.00000000e+00,-7.35067558e-15,-1.93790533e-14,2.09939013e-14
7,3,26.25,11.25,1.00000000e+00,3.00002319e+02,0.00000000e+00,-6.68243244e-16,-1.67060816e-14,1.67727736e-14
8,3,30.00,11.25,1.00000000e+00,3.00002319e+02,0.00000000e+00,6.68243266e-15,-5.34594596e-15,1.12812447e-14
9,3,33.75,11.25,1.00000000e+00,3.00002319e+02,0.00000000e+00,-4.00945925e-15,-8.68716228e-15,1.38569864e-14
10,3,37.50,11.25,1.00000000e+00,3.00002411e+02,0.00000000e+00,-5.34594596e-15,-4.00945925e-15,8.55768906e-15
11,3,41.25,11.25,1.00000000e+00,3.00002502e+02,0.00000000e+00,1.33648649e-15,-6.01418931e-15,8.60971213e-15
12,3,45.00,11.25,1.00000000e+00,3.00002502e+02,0.00000000e+00,5.34594596e-15,0.00000000e+00,7.56030946e-15
13,3,48.75,11.25,1.00000000e+00,3.00002472e+02,0.00000000e+00,-5.34594596e-15,-4.67770261e-15,9.75268907e-15
14,3,52.50,11.25,1.00000000e+00,3.00002563e+02,0.00000000e+00,-6.68243266e-15,-6.68243266e-15,9.82113018e-15
15,3,56.25,11.25,1.00000000e+00,3.00002655e+02,0.00000000e+00,-2.00472963e-15,-5.34594596e-15,5.74844585e-15
16,3,60.00,11.25,1.00000000e+00,3.00002777e+02,0.00000000e+00,-3.34121633e-15,3.34121633e-15,4.77221158e-15
17,3,63.75,11.25,1.00000000e+00,3.00002808e+02,0.00000000e+00,6.01418931e-15,1.53695941e-14,1.65584150e-14
18,3,67.50,11.25,1.00000000e+00,3.00002808e+02,0.00000000e+00,1.06918919e-14,1.33648653e-14,1.74384602e-14
19,3,71.25,11.25,1.00000000e+00,3.00002899e+02,0.00000000e+00,6.68243244e-16,4.67770261e-15,5.13287355e-15
20,3,75.00,11.25,1.00000000e+00,3.00002899e+02,0.00000000e+00,-1.00236490e-14,6.01418931e-15,1.38085640e-14
21,3,78.75,11.25,1.00000000e+00,3.00002777e+02,0.00000000e+00,-6.68243266e-15,1.13601348e-14,1.65584150e-14
22,3,82.50,11.25,1.00000000e+00,3.00002777e+02,0.00000000e+00,4.00945925e-15,6.68243266e-15,1.26966224e-14
23,3,86.25,11.25,1.00000000e+00,3.00002747e+02,0.00000000e+00,2.00472963e-15,6.68243244e-16,8.29268041e-15
24,3,90.00,11.25,1.00000000e+00,3.00002777e+02,0.00000000e+00,-1.33648649e-15,-2.00472963e-15,5.26175257e-15
25,3,93.75,11.25,1.00000000e+00,3.00002747e+02,0.00000000e+00,2.00472963e-15,1.20283786e-14,1.49722272e-14
26,3,97.50,11.25,1.00000000e+00,3.00002686e+02,0.00000000e+00,1.33648653e-14,1.06918919e-14,1.71284190e-14
27,3,101.25,11.25,1.00000000e+00,3.00002502e+02,0.00000000e+00,-9.35540521e-15,-6.68243266e-15,1.14968917e-14
28,3,105.00,11.25,1.00000000e+00,3.00002472e+02,0.00000000e+00,-2.00472963e-15,-9.35540521e-15,9.77555558e-15
29,3,108.75,11.25,1.00000000e+00,3.00002411e+02,0.00000000e+00,2.67297298e-15,-1.33648653e-14,1.37761879e-14
30,3,112.50,11.25,1.00000000e+00,3.00002258e+02,0.00000000e+00,0.00000000e+00,-1.20283786e-14,1.29059208e-14
31,3,116.25,11.25,1.00000000e+00,3.00002228e+02,0.00000000e+00,2.00472963e-15,-7.35067558e-15,1.05869640e-14
32,3,120.00,11.25,1.00000000e+00,3.00002197e+02,0.00000000e+00,-9.35540521e-15,-8.01891851e-15,1.29577169e-14
33,3,123.75,11.25,1.00000000e+00,3.00001984e+02,0.00000000e+00,0.00000000e+00,-6.01418931e-15,8.04671390e-15
34,3,127.50,11.25,1.00000000e+00,3.00002167e+02,0.00000000e+00,4.67770261e-15,0.00000000e+00,4.67770261e-15
35,3,131.25,11.25,1.00000000e+00,3.00002167e+02,0.00000000e+00,1.33648649e-15,0.00000000e+00,4.22634119e-15
36,3,135.00,11.25,1.00000000e+00,3.00002197e+02,0.00000000e+00,5.34594596e-15,5.34594596e-15,7.82158694e-15
37,3,138.75,11.25,1.00000000e+00,3.00002167e+02,0.00000000e+00,6.68243244e-16,4.67770261e-15,4.91056509e-15
38,3,142.50,11.25,1.00000000e+00,3.00002167e+02,0.00000000e+00,-5.34594596e-15,-1.33648649e-15,5.51047533e-15
39,3,146.25,11.25,1.00000000e+00,3.00002197e+02,0.00000000e+00,3.34121633e-15,-5.34594596e-15,6.84745585e-15
0,4,0.00,15.00,1.00000000e+00,3.00002441e+02,0.00000000e+00,1.06918919e-14,-5.34594596e-15,1.47770929e-14
1,4,3.75,15.00,1.00000000e+00,3.00002502e+02,0.00000000e+00,-8.01891851e-15,4.67770261e-15,1.01123545e-14
2,4,7.50,15.00,1.00000000e+00,3.00002533e+02,0.00000000e+00,-2.67297298e-15,6.01418931e-15,6.71576129e-15
3,4,11.25,15.00,1.00000000e+00,3.00002563e+02,0.00000000e+00,6.68243244e-16,-8.68716228e-15,8.71282654e-15
4,4,15.00,15.00,1.00000000e+00,3.00002472e+02,0.00000000e+00,-2.00472963e-15,-6.01418931e-15,8.73841455e-15
5,4,18.75,15.00,1.00000000e+00,3.00002533e+02,0.00000000e+00,-1.06918919e-14,-8.01891851e-15,1.35143836e-14
6,4,22.50,15.00,1.00000000e+00,3.00002686e+02,0.00000000e+00,-9.35540521e-15,-1.06918919e-14,1.42227538e-14
7,4,26.25,15.00,1.00000000e+00,3.00002686e+02,0.00000000e+00,9.35540521e-15,-4.00945925e-15,1.29577169e-14
8,4,30.00,15.00,1.00000000e+00,3.00002716e+02,0.00000000e+00,4.67770261e-15,8.68716228e-15,1.06500451e-14
9,4,33.75,15.00,1.00000000e+00,3.00002777e+02,0.00000000e+00,-6.68243266e-15,8.01891851e-15,1.23940656e-14
10,4,37.50,15.00,1.00000000e+00,3.00002991e+02,0.00000000e+00,-4.67770261e-15,4.00945925e-15,8.60971129e-15
11,4,41.25,15.00,1.00000000e+00,3.00003174e+02,0.00000000e+00,5.34594596e-15,2.00472963e-15,7.38098835e-15
12,4,45.00,15.00,1.00000000e+00,3.00003204e+02,0.00000000e+00,1.00236490e-14,4.00945925e-15,1.23579837e-14
13,4,48.75,15.00,1.00000000e+00,3.00003326e+02,0.00000000e+00,-6.68243266e-15,6.68243244e-16,9.95660040e-15
14,4,52.50,15.00,1.00000000e+00,3.00003448e+02,0.00000000e+00,-1.20283786e-14,-2.00472963e-15,1.23579845e-14
15,4,56.25,15.00,1.00000000e+00,3.00003662e+02,0.00000000e+00,8.01891851e-15,2.00472963e-15,8.91547663e-15
16,4,60.00,15.00,1.00000000e+00,3.00003662e+02,0.00000000e+00,8.01891851e-15,3.34121633e-15,9.08909043e-15
17,4,63.75,15.00,1.00000000e+00,3.00003784e+02,0.00000000e+00,2.67297298e-15,5.34594596e-15,6.12455092e-15
18,4,67.50,15.00,1.00000000e+00,3.00003815e+02,0.00000000e+00,-4.67770261e-15,-3.34121633e-15,7.00859413e-15
19,4,71.25,15.00,1.00000000e+00,3.00003906e+02,0.00000000e+00,5.34594596e-15,-6.68243266e-15,9.18682617e-15
20,4,75.00,15.00,1.00000000e+00,3.00003815e+02,0.00000000e+00,6.68243266e-15,4.67770261e-15,8.26571257e-15
21,4,78.75,15.00,1.00000000e+00,3.00003815e+02,0.00000000e+00,-6.01418931e-15,1.00236490e-14,1.58417353e-14
22,4,82.50,15.00,1.00000000e+00,3.00003723e+02,0.00000000e+00,-1.33648649e-15,-2.00472963e-15,4.67770218e-15
23,4,86.25,15.00,1.00000000e+00,3.00003784e+02,0.00000000e+00,1.33648649e-15,-4.00945925e-15,7.35067558e-15
24,4,90.00,15.00,1.00000000e+00,3.00003662e+02,0.00000000e+00,0.00000000e+00,-5.34594596e-15,1.02002909e-14
25,4,93.75,15.00,1.00000000e+00,3.00003540e+02,0.00000000e+00,2.00472963e-15,1.33648649e-15,8.37306299e-15
26,4,97.50,15.00,1.00000000e+00,3.00003418e+02,0.00000000e+00,-1.33648649e-15,-8.68716228e-15,9.95660040e-15
27,4,101.25,15.00,1.00000000e+00,3.00003326e+02,0.00000000e+00,-1.06918919e-14,-1.26966215e-14,2.01140103e-14
28,4,105.00,15.00,1.00000000e+00,3.00003174e+02,0.00000000e+00,-4.67770261e-15,-2.67297298e-15,1.62865005e-14
29,4,108.75,15.00,1.00000000e+00,3.00002991e+02,0.00000000e+00,1.33648649e-15,-1.33648649e-15,6.94458808e-15
30,4,112.50,15.00,1.00000000e+00,3.00002899e+02,0.00000000e+00,5.34594596e-15,-1.33648649e-15,1.20283786e-14
31,4,116.25,15.00,1.00000000e+00,3.00002777e+02,0.00000000e+00,3.34121633e-15,-7.35067558e-15,9.68376431e-15
32,4,120.00,15.00,1.00000000e+00,3.00002655e+02,0.00000000e+00,6.68243244e-16,-4.67770261e-15,5.13287355e-15
33,4,123.75,15.00,1.00000000e+00,3.00002502e+02,0.00000000e+00,-2.00472963e-15,7.35067558e-15,1.31288972e-14
34,4,127.50,15.00,1.00000000e+00,3.00002411e+02,0.00000000e+00,3.34121633e-15,0.00000000e+00,3.40738548e-15
35,4,131.25,15.00,1.00000000e+00,3.00002441e+02,0.00000000e+00,6.68243266e-15,0.00000000e+00,7.79298856e-15
36,4,135.00,15.00,1.00000000e+00,3.00002289e+02,0.00000000e+00,1.06918919e-14,1.33648649e-15,1.09600041e-14
37,4,138.75,15.00,1.00000000e+00,3.00002258e+02,0.00000000e+00,-8.01891851e-15,-6.68243244e-16,1.00458988e-14
38,4,142.50,15.00,1.00000000e+00,3.00002258e+02,0.00000000e+00,-2.00472963e-15,2.00472963e-15,2.83511584e-15
39,4,146.25,15.00,1.00000000e+00,3.00002319e+02,0.00000000e+00,4.67770261e-15,4.67770261e-15,7.41117661e-15
0,5,0.00,18.75,1.00000000e+00,3.00002563e+02,0.00000000e+00,6.68243266e-15,-9.35540521e-15,1.76294678e-14
1,5,3.75,18.75,1.00000000e+00,3.00002655e+02,0.00000000e+00,1.33648649e-15,0.00000000e+00,7.47118635e-15
2,5,7.50,18.75,1.00000000e+00,3.00002655e+02,0.00000000e+00,-2.67297298e-15,6.68243244e-16,2.83511626e-15
3,5,11.25,18.75,1.00000000e+00,3.00002747e+02,0.00000000e+00,-4.00945925e-15,1.33648649e-15,7.35067558e-15
4,5,15.00,18.75,1.00000000e+00,3.00002808e+02,0.00000000e+00,-4.67770261e-15,3.34121633e-15,1.04168815e-14
5,5,18.75,18.75,1.00000000e+00,3.00002899e+02,0.00000000e+00,-3.34121633e-15,9.35540521e-15,1.02874743e-14
6,5,22.50,18.75,1.00000000e+00,3.00003052e+02,0.00000000e+00,-4.67770261e-15,1.60378370e-14,1.73486019e-14
7,5,26.25,18.75,1.00000000e+00,3.00003235e+02,0.00000000e+00,1.33648653e-14,8.01891851e-15,1.78434707e-14
