0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9283e-09,3.72343e-09,7.08809e-09,1.32226e-08,2.37804e-08,4.02722e-08,6.25041e-08,8.72053e-08,1.09408e-07,1.25888e-07,1.36489e-07,1.42719e-07,1.46212e-07,1.48147e-07,1.49232e-07,1.49863e-07,1.50251e-07,1.50505e-07,1.5068e-07,1.50804e-07,1.5089e-07,1.50947e-07,1.50975e-07,1.50975e-07,1.50947e-07,1.5089e-07,1.50804e-07,1.5068e-07,1.50505e-07,1.50251e-07,1.49863e-07,1.49232e-07,1.48147e-07,1.46213e-07,1.42718e-07,1.36489e-07,1.25888e-07,1.09408e-07,8.72053e-08,6.25041e-08,4.02722e-08,2.37804e-08,1.32226e-08,7.0881e-09,3.72343e-09,1.9283e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04738e-09,2.05414e-09,4.01022e-09,7.77281e-09,1.49062e-08,2.79867e-08,5.05065e-08,8.53225e-08,1.31227e-07,1.80754e-07,2.2397e-07,2.55262e-07,2.75065e-07,2.86641e-07,2.93191e-07,2.96912e-07,2.99098e-07,3.00459e-07,3.01365e-07,3.02006e-07,3.0248e-07,3.02833e-07,3.03088e-07,3.03255e-07,3.03338e-07,3.03339e-07,3.03254e-07,3.03088e-07,3.02833e-07,3.0248e-07,3.02007e-07,3.01365e-07,3.00459e-07,2.99099e-07,2.96912e-07,2.93191e-07,2.86641e-07,2.75064e-07,2.55262e-07,2.2397e-07,1.80754e-07,1.31227e-07,8.53225e-08,5.05066e-08,2.79868e-08,1.49062e-08,7.77281e-09,4.01023e-09,2.05415e-09,1.04738e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842e-09,2.16012e-09,4.23019e-09,8.27718e-09,1.61353e-08,3.11355e-08,5.87929e-08,1.06421e-07,1.79418e-07,2.73988e-07,3.73859e-07,4.59384e-07,5.20723e-07,5.59766e-07,5.83277e-07,5.97446e-07,6.0638e-07,6.12439e-07,6.16882e-07,6.20343e-07,6.23132e-07,6.25394e-07,6.27189e-07,6.28535e-07,6.2944e-07,6.29891e-07,6.29891e-07,6.29441e-07,6.28535e-07,6.2719e-07,6.25394e-07,6.23133e-07,6.20343e-07,6.16882e-07,6.1244e-07,6.06379e-07,5.97447e-07,5.83277e-07,5.59766e-07,5.20722e-07,4.59383e-07,3.73859e-07,2.73988e-07,1.79418e-07,1.06421e-07,5.8793e-08,3.11356e-08,1.61353e-08,8.27719e-09,4.23019e-09,2.16012e-09,1.0842e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1.08322e-09,2.17774e-09,4.27255e-09,8.40729e-09,1.65275e-08,3.23711e-08,6.28045e-08,1.19211e-07,2.16407e-07,3.64374e-07,5.53643e-07,7.5068e-07,9.17888e-07,1.03814e-06,1.1165e-06,1.16626e-06,1.199e-06,1.22219e-06,1.24e-06,1.25456e-06,1.26689e-06,1.27741e-06,1.28627e-06,1.29347e-06,1.29894e-06,1.30266e-06,1.3045e-06,1.3045e-06,1.30266e-06,1.29894e-06,1.29347e-06,1.28627e-06,1.27741e-06,1.26689e-06,1.25456e-06,1.24e-06,1.22219e-06,1.199e-06,1.16626e-06,1.1165e-06,1.03814e-06,9.17887e-07,7.5068e-07,5.53643e-07,3.64375e-07,2.16407e-07,1.19211e-07,6.28045e-08,3.23712e-08,1.65276e-08,8.40731e-09,4.27256e-09,2.17774e-09,1.08322e-09,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1.07552e-09,2.17636e-09,4.26997e-09,8.41509e-09,1.65995e-08,3.2733e-08,6.43634e-08,1.25481e-07,2.39341e-07,4.35794e-07,7.33599e-07,1.11136e-06,1.50151e-06,1.83213e-06,2.073e-06,2.23561e-06,2.34565e-06,2.42466e-06,2.48623e-06,2.53769e-06,2.58266e-06,2.62251e-06,2.65758e-06,2.68766e-06,2.71239e-06,2.73135e-06,2.74427e-06,2.75065e-06,2.75065e-06,2.74427e-06,2.73135e-06,2.71239e-06,2.68766e-06,2.65758e-06,2.62251e-06,2.58266e-06,2.53769e-06,2.48623e-06,2.42466e-06,2.34565e-06,2.23562e-06,2.073e-06,1.83213e-06,1.50152e-06,1.11136e-06,7.33601e-07,4.35795e-07,2.39342e-07,1.25481e-07,6.43635e-08,3.27331e-08,1.65996e-08,8.4151e-09,4.26997e-09,2.17636e-09,1.07552e-09,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.17187e-09,4.24274e-09,8.35014e-09,1.64751e-08,3.25504e-08,6.43333e-08,1.26917e-07,2.48499e-07,4.76148e-07,8.69844e-07,1.46564e-06,2.21815e-06,2.99335e-06,3.65343e-06,4.14411e-06,4.4895e-06,4.73871e-06,4.93224e-06,5.09495e-06,5.23933e-06,5.37047e-06,5.48956e-06,5.59584e-06,5.68771e-06,5.76349e-06,5.8217e-06,5.86136e-06,5.88088e-06,5.88087e-06,5.86135e-06,5.82171e-06,5.7635e-06,5.68771e-06,5.59583e-06,5.48957e-06,5.37046e-06,5.23933e-06,5.09495e-06,4.93224e-06,4.73872e-06,4.48951e-06,4.14412e-06,3.65343e-06,2.99335e-06,2.21815e-06,1.46565e-06,8.69848e-07,4.76149e-07,2.48499e-07,1.26917e-07,6.43334e-08,3.25504e-08,1.64751e-08,8.35015e-09,4.24275e-09,2.17187e-09,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,2.12065e-09,4.20186e-09,8.24946e-09,1.62458e-08,3.20621e-08,6.33952e-08,1.25492e-07,2.48214e-07,4.878e-07,9.38726e-07,1.72126e-06,2.90638e-06,4.40242e-06,5.94631e-06,7.27431e-06,8.28698e-06,9.03318e-06,9.60745e-06,1.00856e-05,1.05105e-05,1.09019e-05,1.12652e-05,1.15988e-05,1.1898e-05,1.21576e-05,1.23724e-05,1.25381e-05,1.26513e-05,1.2707e-05,1.2707e-05,1.26513e-05,1.25381e-05,1.23724e-05,1.21576e-05,1.1898e-05,1.15988e-05,1.12652e-05,1.09019e-05,1.05105e-05,1.00856e-05,9.60747e-06,9.03319e-06,8.28698e-06,7.27432e-06,5.94631e-06,4.40243e-06,2.90639e-06,1.72126e-06,9.38729e-07,4.87802e-07,2.48215e-07,1.25492e-07,6.33951e-08,3.20621e-08,1.62458e-08,8.24949e-09,4.20187e-09,2.12064e-09,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2.09709e-09,4.16543e-09,8.14278e-09,1.59867e-08,3.14541e-08,6.20404e-08,1.22666e-07,2.43015e-07,4.81538e-07,9.49278e-07,1.83436e-06,3.37768e-06,5.72302e-06,8.69344e-06,1.17785e-05,1.44724e-05,1.65898e-05,1.82278e-05,1.95668e-05,2.07425e-05,2.1828e-05,2.28528e-05,2.38223e-05,2.47302e-05,2.55634e-05,2.63039e-05,2.69307e-05,2.7423e-05,2.77643e-05,2.7933e-05,2.7933e-05,2.77643e-05,2.7423e-05,2.69307e-05,2.63039e-05,2.55634e-05,2.47302e-05,2.38223e-05,2.28528e-05,2.1828e-05,2.07425e-05,1.95669e-05,1.82278e-05,1.65898e-05,1.44725e-05,1.17785e-05,8.69346e-06,5.72304e-06,3.37769e-06,1.83437e-06,9.49281e-07,4.81539e-07,2.43016e-07,1.22667e-07,6.20404e-08,3.14542e-08,1.59867e-08,8.14282e-09,4.16544e-09,2.09709e-09,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.08982e-09,4.14512e-09,8.07823e-09,1.58011e-08,3.09678e-08,6.0828e-08,1.19811e-07,2.36694e-07,4.68871e-07,9.29947e-07,1.83756e-06,3.56426e-06,6.59284e-06,1.12212e-05,1.71192e-05,2.33019e-05,2.87971e-05,3.32563e-05,3.68713e-05,3.9981e-05,4.28356e-05,4.55773e-05,4.82712e-05,5.09277e-05,5.35117e-05,5.59524e-05,5.816e-05,6.0044e-05,6.15271e-05,6.25542e-05,6.30604e-05,6.30604e-05,6.25542e-05,6.15271e-05,6.0044e-05,5.81601e-05,5.59525e-05,5.35118e-05,5.09277e-05,4.82712e-05,4.55773e-05,4.28356e-05,3.9981e-05,3.68713e-05,3.32564e-05,2.87971e-05,2.33019e-05,1.71192e-05,1.12213e-05,6.59287e-06,3.56427e-06,1.83756e-06,9.2995e-07,4.68872e-07,2.36695e-07,1.19812e-07,6.08282e-08,3.09679e-08,1.58011e-08,8.07824e-09,4.14513e-09,2.08982e-09,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2.08982e-09,4.13574e-09,8.03398e-09,1.56601e-08,3.05587e-08,5.97433e-08,1.17067e-07,2.30074e-07,4.53728e-07,8.97844e-07,1.78068e-06,3.52358e-06,6.85667e-06,1.27431e-05,2.18094e-05,3.34682e-05,4.58464e-05,5.70789e-05,6.651e-05,7.45192e-05,8.17758e-05,8.88117e-05,9.59282e-05,0.000103189,0.000110459,0.000117482,0.000123979,0.000129709,0.000134492,0.000138198,0.00014074,0.000141987,0.000141987,0.00014074,0.000138198,0.000134492,0.00012971,0.00012398,0.000117482,0.000110459,0.000103189,9.59283e-05,8.88118e-05,8.17758e-05,7.45193e-05,6.651e-05,5.7079e-05,4.58465e-05,3.34683e-05,2.18094e-05,1.27431e-05,6.85671e-06,3.5236e-06,1.78068e-06,8.97848e-07,4.5373e-07,2.30075e-07,1.17068e-07,5.97434e-08,3.05587e-08,1.56602e-08,8.03399e-09,4.13575e-09,2.08982e-09,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.0971e-09,4.14513e-09,8.03397e-09,1.56084e-08,3.0342e-08,5.90293e-08,1.15037e-07,2.24706e-07,4.40246e-07,8.65769e-07,1.70949e-06,3.38623e-06,6.70235e-06,1.30741e-05,2.44132e-05,4.20493e-05,6.50001e-05,8.97546e-05,0.000112744,0.000132759,0.000150658,0.000167857,0.000185296,0.00020312,0.000220867,0.00023789,0.000253664,0.000267881,0.00028034,0.00029083,0.00029909,0.000304849,0.000307709,0.000307709,0.000304849,0.00029909,0.000290831,0.000280341,0.000267881,0.000253665,0.00023789,0.000220867,0.00020312,0.000185296,0.000167857,0.000150658,0.000132759,0.000112744,8.97547e-05,6.50002e-05,4.20494e-05,2.44133e-05,1.30741e-05,6.70238e-06,3.38625e-06,1.7095e-06,8.65772e-07,4.40248e-07,2.24707e-07,1.15038e-07,5.90294e-08,3.03421e-08,1.56084e-08,8.034e-09,4.14513e-09,2.0971e-09,0,0,0,0,0,0,0
0,0,0,0,0,0,2.12066e-09,4.16544e-09,8.07823e-09,1.56601e-08,3.0342e-08,5.87952e-08,1.13975e-07,2.21265e-07,4.30504e-07,8.40115e-07,1.64572e-06,3.2384e-06,6.3981e-06,1.26485e-05,2.47034e-05,4.63275e-05,8.03436e-05,0.000125244,0.000174573,0.000221607,0.000264317,0.000304499,0.00034426,0.000384034,0.000423078,0.00046068,0.000496768,0.000531476,0.000564598,0.000595239,0.000621998,0.000643444,0.000658465,0.000665893,0.000665894,0.000658465,0.000643445,0.000621998,0.000595239,0.000564598,0.000531476,0.000496768,0.00046068,0.000423078,0.000384035,0.00034426,0.000304499,0.000264317,0.000221608,0.000174574,0.000125244,8.0344e-05,4.63278e-05,2.47035e-05,1.26486e-05,6.39813e-06,3.23841e-06,1.64572e-06,8.40118e-07,4.30505e-07,2.21266e-07,1.13976e-07,5.87954e-08,3.03421e-08,1.56602e-08,8.07824e-09,4.16544e-09,2.12065e-09,0,0,0,0,0,0
