i,k,x_um,z_um,fill,temperature,liquid_frac,ux,uz,vmag
26,0,97.50,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,0,101.25,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,0,105.00,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,0,108.75,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,0,112.50,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,0,116.25,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,0,120.00,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,0,123.75,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,0,127.50,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,0,131.25,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,0,135.00,0.00,1.00000000e+00,3.00000458e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,0,138.75,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,0,142.50,0.00,1.00000000e+00,3.00000519e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,0,146.25,0.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,1,0.00,3.75,1.00000000e+00,3.00000519e+02,0.00000000e+00,-1.35653384e-13,1.54477785e-11,1.54483770e-11
1,1,3.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-5.01182449e-14,1.54464427e-11,1.54465243e-11
2,1,7.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,3.07391882e-14,1.54103570e-11,1.54103882e-11
3,1,11.25,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,9.68952701e-14,1.53442016e-11,1.53445156e-11
4,1,15.00,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.61046618e-13,1.52633444e-11,1.52642048e-11
5,1,18.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.12501349e-13,1.51510783e-11,1.51525806e-11
6,1,22.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.23193249e-13,1.50408193e-11,1.50424881e-11
7,1,26.25,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.23193249e-13,1.49252121e-11,1.49268948e-11
8,1,30.00,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.04482427e-13,1.48223031e-11,1.48237360e-11
9,1,33.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.64387845e-13,1.47080334e-11,1.47089962e-11
10,1,37.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.16274327e-13,1.46184887e-11,1.46189866e-11
11,1,41.25,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,6.21466244e-14,1.45222619e-11,1.45224371e-11
12,1,45.00,3.75,1.00000000e+00,3.00000458e+02,0.00000000e+00,-4.00945925e-15,1.44667984e-11,1.44668375e-11
13,1,48.75,3.75,1.00000000e+00,3.00000458e+02,0.00000000e+00,-5.14547308e-14,1.44133386e-11,1.44134956e-11
14,1,52.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-7.55114897e-14,1.43612153e-11,1.43614469e-11
15,1,56.25,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-8.55351353e-14,1.43244618e-11,1.43247610e-11
16,1,60.00,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-6.81608090e-14,1.43084242e-11,1.43086489e-11
17,1,63.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.94027023e-14,1.42917180e-11,1.42918186e-11
18,1,67.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-8.01891851e-15,1.42750126e-11,1.42750707e-11
19,1,71.25,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,4.81135144e-14,1.42703349e-11,1.42704555e-11
20,1,75.00,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.37658114e-13,1.42716707e-11,1.42723836e-11
21,1,78.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.10496619e-13,1.42823626e-11,1.42839516e-11
22,1,82.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.37226363e-13,1.43024100e-11,1.43044491e-11
23,1,86.25,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.71306767e-13,1.43184483e-11,1.43210444e-11
24,1,90.00,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,3.03382428e-13,1.43211207e-11,1.43243759e-11
25,1,93.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.70638519e-13,1.43324814e-11,1.43350653e-11
26,1,97.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.41904045e-13,1.43618841e-11,1.43639475e-11
27,1,101.25,3.75,1.00000000e+00,3.00000519e+02,0.00000000e+00,1.81762157e-13,1.43792582e-11,1.43804309e-11
28,1,105.00,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,9.48905397e-14,1.44300448e-11,1.44303736e-11
29,1,108.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.67297298e-15,1.44714761e-11,1.44714926e-11
30,1,112.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.11596625e-13,1.45369636e-11,1.45374008e-11
31,1,116.25,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.08491888e-13,1.45930958e-11,1.45945964e-11
32,1,120.00,3.75,1.00000000e+00,3.00000519e+02,0.00000000e+00,-2.92690541e-13,1.46906601e-11,1.46935797e-11
33,1,123.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-3.42808789e-13,1.47995834e-11,1.48035664e-11
34,1,127.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-3.80898655e-13,1.49131853e-11,1.49180564e-11
35,1,131.25,3.75,1.00000000e+00,3.00000458e+02,0.00000000e+00,-3.92258789e-13,1.50348050e-11,1.50399294e-11
36,1,135.00,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-3.72879733e-13,1.51597658e-11,1.51643524e-11
37,1,138.75,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-3.48154719e-13,1.52613391e-11,1.52653098e-11
38,1,142.50,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.96700002e-13,1.53515516e-11,1.53544191e-11
39,1,146.25,3.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.30543910e-13,1.54143677e-11,1.54160920e-11
0,2,0.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.10260135e-13,1.55573714e-11,1.55577634e-11
1,2,3.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-5.54641883e-14,1.55673946e-11,1.55674952e-11
2,2,7.50,7.50,1.00000000e+00,3.00000458e+02,0.00000000e+00,-4.67770261e-15,1.55359874e-11,1.55359874e-11
3,2,11.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,4.47722981e-14,1.54644856e-11,1.54645550e-11
4,2,15.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,8.48668941e-14,1.53702624e-11,1.53705087e-11
5,2,18.75,7.50,1.00000000e+00,3.00000458e+02,0.00000000e+00,1.33648653e-13,1.52265908e-11,1.52271876e-11
6,2,22.50,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.43004057e-13,1.50849229e-11,1.50856220e-11
7,2,26.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.51022979e-13,1.49379103e-11,1.49386874e-11
8,2,30.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.47013518e-13,1.47922317e-11,1.47929845e-11
9,2,33.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.37658114e-13,1.46585834e-11,1.46592478e-11
10,2,37.50,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.20952022e-13,1.45536690e-11,1.45542137e-11
11,2,41.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,9.02128375e-14,1.44688029e-11,1.44691308e-11
12,2,45.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,4.61087840e-14,1.44106654e-11,1.44107989e-11
13,2,48.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,9.35540521e-15,1.43739118e-11,1.43739569e-11
14,2,52.50,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.06918919e-14,1.43518600e-11,1.43519059e-11
15,2,56.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.00472980e-14,1.43618841e-11,1.43619517e-11
16,2,60.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-6.68243244e-16,1.43745805e-11,1.43746542e-11
17,2,63.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.73979736e-14,1.43725760e-11,1.43727140e-11
18,2,67.50,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,4.20993230e-14,1.43919546e-11,1.43921056e-11
19,2,71.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,7.35067592e-14,1.44053198e-11,1.44055852e-11
20,2,75.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.38326349e-13,1.44246984e-11,1.44254001e-11
21,2,78.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.83098653e-13,1.44073243e-11,1.44085343e-11
22,2,82.50,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.05150675e-13,1.43959645e-11,1.43974780e-11
23,2,86.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.06487158e-13,1.43752484e-11,1.43767784e-11
24,2,90.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.01141214e-13,1.43331493e-11,1.43345925e-11
25,2,93.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.91785810e-13,1.43064198e-11,1.43077208e-11
26,2,97.50,7.50,1.00000000e+00,3.00000458e+02,0.00000000e+00,1.54364192e-13,1.42863724e-11,1.42872311e-11
27,2,101.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,9.22175679e-14,1.42730073e-11,1.42733395e-11
28,2,105.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,3.60851350e-14,1.42877090e-11,1.42877854e-11
29,2,108.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-4.94500003e-14,1.43231260e-11,1.43232258e-11
30,2,112.50,7.50,1.00000000e+00,3.00000458e+02,0.00000000e+00,-1.33648653e-13,1.43779216e-11,1.43785470e-11
31,2,116.25,7.50,1.00000000e+00,3.00000458e+02,0.00000000e+00,-2.03814193e-13,1.44614520e-11,1.44629014e-11
32,2,120.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.55937171e-13,1.45783940e-11,1.45806492e-11
33,2,123.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.83335123e-13,1.47046923e-11,1.47074367e-11
34,2,127.50,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.97368250e-13,1.48644031e-11,1.48673799e-11
35,2,131.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.81998654e-13,1.50154264e-11,1.50180771e-11
36,2,135.00,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.85339867e-13,1.51751355e-11,1.51778191e-11
37,2,138.75,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.58610136e-13,1.53081159e-11,1.53102999e-11
38,2,142.50,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.18515540e-13,1.54250588e-11,1.54266062e-11
39,2,146.25,7.50,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.69733788e-13,1.55219535e-11,1.55228833e-11
0,3,0.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-7.95209439e-14,1.58313501e-11,1.58315548e-11
1,3,3.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-5.54641883e-14,1.58400376e-11,1.58401400e-11
2,3,7.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-5.54641883e-14,1.58006108e-11,1.58007114e-11
3,3,11.25,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-4.41040535e-14,1.57197536e-11,1.57198352e-11
4,3,15.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-4.47722981e-14,1.55894464e-11,1.55895193e-11
5,3,18.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.73979736e-14,1.54410963e-11,1.54411327e-11
6,3,22.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.60378370e-14,1.52853962e-11,1.52854309e-11
7,3,26.25,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.67060816e-14,1.51203407e-11,1.51203737e-11
8,3,30.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.00236490e-14,1.49432550e-11,1.49432810e-11
9,3,33.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.00236490e-14,1.48176263e-11,1.48176731e-11
10,3,37.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.80425675e-14,1.46926638e-11,1.46927037e-11
11,3,41.25,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,3.34121633e-15,1.46098012e-11,1.46098428e-11
12,3,45.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-6.68243266e-15,1.45543386e-11,1.45543976e-11
13,3,48.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.06918919e-14,1.45396369e-11,1.45396889e-11
14,3,52.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.40331082e-14,1.45469869e-11,1.45470892e-11
15,3,56.25,11.25,1.00000000e+00,3.00000519e+02,0.00000000e+00,6.68243244e-16,1.45630244e-11,1.45631354e-11
16,3,60.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.53695941e-14,1.46037887e-11,1.46039431e-11
17,3,63.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,4.00945959e-14,1.46358637e-11,1.46360597e-11
18,3,67.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,5.88054047e-14,1.46666030e-11,1.46668667e-11
19,3,71.25,11.25,1.00000000e+00,3.00000458e+02,0.00000000e+00,9.15493267e-14,1.46873191e-11,1.46876799e-11
20,3,75.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.32312157e-13,1.46879869e-11,1.46886617e-11
21,3,78.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.63051349e-13,1.46766262e-11,1.46776133e-11
22,3,82.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.75747980e-13,1.46365316e-11,1.46376609e-11
23,3,86.25,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.53695944e-13,1.45837405e-11,1.45846130e-11
24,3,90.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.55700675e-13,1.45109020e-11,1.45117755e-11
25,3,93.75,11.25,1.00000000e+00,3.00000458e+02,0.00000000e+00,1.34985136e-13,1.44547698e-11,1.44554264e-11
26,3,97.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.26966214e-13,1.43879457e-11,1.43885364e-11
27,3,101.25,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,8.95445962e-14,1.43531966e-11,1.43535244e-11
28,3,105.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,4.74452698e-14,1.43471823e-11,1.43473167e-11
29,3,108.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.00236490e-14,1.43538653e-11,1.43539122e-11
30,3,112.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-4.54405394e-14,1.44153431e-11,1.44154324e-11
31,3,116.25,11.25,1.00000000e+00,3.00000458e+02,0.00000000e+00,-7.41750005e-14,1.45169163e-11,1.45171479e-11
32,3,120.00,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.00904731e-13,1.46465548e-11,1.46469416e-11
33,3,123.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.20283788e-13,1.48055977e-11,1.48060973e-11
34,3,127.50,11.25,1.00000000e+00,3.00000519e+02,0.00000000e+00,-1.16942561e-13,1.49873603e-11,1.49878165e-11
35,3,131.25,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.00904731e-13,1.51657801e-11,1.51661201e-11
36,3,135.00,11.25,1.00000000e+00,3.00000458e+02,0.00000000e+00,-1.05582433e-13,1.53562302e-11,1.53565962e-11
37,3,138.75,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-9.02128375e-14,1.55246267e-11,1.55248939e-11
38,3,142.50,11.25,1.00000000e+00,3.00000488e+02,0.00000000e+00,-8.88763482e-14,1.56689679e-11,1.56692229e-11
39,3,146.25,11.25,1.00000000e+00,3.00000519e+02,0.00000000e+00,-8.82081070e-14,1.57658626e-11,1.57661141e-11
0,4,0.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-4.41040535e-14,1.61835146e-11,1.61835788e-11
1,4,3.75,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-7.75162134e-14,1.62155914e-11,1.62157857e-11
2,4,7.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.24293249e-13,1.61701503e-11,1.61706395e-11
3,4,11.25,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.53027696e-13,1.60826109e-11,1.60833465e-11
4,4,15.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.92454058e-13,1.59556448e-11,1.59568227e-11
5,4,18.75,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.97131753e-13,1.58086304e-11,1.58098742e-11
6,4,22.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.97131753e-13,1.56335500e-11,1.56348216e-11
7,4,26.25,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.90449327e-13,1.54564660e-11,1.54576820e-11
8,4,30.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.75079732e-13,1.53014337e-11,1.53024815e-11
9,4,33.75,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.38994597e-13,1.51457336e-11,1.51463998e-11
10,4,37.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.03577703e-13,1.50127532e-11,1.50131556e-11
11,4,41.25,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-7.68479722e-14,1.49185300e-11,1.49187520e-11
12,4,45.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-4.94500003e-14,1.48610620e-11,1.48612043e-11
13,4,48.75,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.47250002e-14,1.48530424e-11,1.48531326e-11
14,4,52.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,6.01418931e-15,1.48724210e-11,1.48725060e-11
15,4,56.25,15.00,1.00000000e+00,3.00000519e+02,0.00000000e+00,2.73979736e-14,1.49105121e-11,1.49106283e-11
16,4,60.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,6.14783764e-14,1.49546157e-11,1.49548325e-11
17,4,63.75,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,7.68479722e-14,1.49993871e-11,1.49997220e-11
18,4,67.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,7.61797309e-14,1.50287907e-11,1.50291047e-11
19,4,71.25,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,8.82081070e-14,1.50541836e-11,1.50545496e-11
20,4,75.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.20952022e-13,1.50454961e-11,1.50460824e-11
21,4,78.75,15.00,1.00000000e+00,3.00000458e+02,0.00000000e+00,1.41667561e-13,1.50167621e-11,1.50175219e-11
22,4,82.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,1.10928377e-13,1.49546157e-11,1.49550893e-11
23,4,86.25,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,8.62033765e-14,1.48817764e-11,1.48820765e-11
24,4,90.00,15.00,1.00000000e+00,3.00000458e+02,0.00000000e+00,8.75398658e-14,1.47922317e-11,1.47925370e-11
25,4,93.75,15.00,1.00000000e+00,3.00000519e+02,0.00000000e+00,6.41513481e-14,1.47053602e-11,1.47055285e-11
26,4,97.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,6.94972983e-14,1.46345262e-11,1.46347188e-11
27,4,101.25,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,6.34831068e-14,1.45616887e-11,1.45618673e-11
28,4,105.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,5.68006742e-14,1.45456503e-11,1.45458047e-11
29,4,108.75,15.00,1.00000000e+00,3.00000519e+02,0.00000000e+00,4.87817557e-14,1.45743851e-11,1.45744996e-11
30,4,112.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,4.81135144e-14,1.46298494e-11,1.46299691e-11
31,4,116.25,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,3.74216208e-14,1.47374370e-11,1.47375254e-11
32,4,120.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,6.94972983e-14,1.48978156e-11,1.48980186e-11
33,4,123.75,15.00,1.00000000e+00,3.00000458e+02,0.00000000e+00,6.81608090e-14,1.50662122e-11,1.50663995e-11
34,4,127.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,8.68716245e-14,1.52767087e-11,1.52769759e-11
35,4,131.25,15.00,1.00000000e+00,3.00000519e+02,0.00000000e+00,1.00904731e-13,1.54865374e-11,1.54868878e-11
36,4,135.00,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,8.35304048e-14,1.56890143e-11,1.56892485e-11
37,4,138.75,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,7.15020287e-14,1.58600858e-11,1.58602628e-11
38,4,142.50,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,2.60614860e-14,1.59950699e-11,1.59951028e-11
39,4,146.25,15.00,1.00000000e+00,3.00000488e+02,0.00000000e+00,0.00000000e+00,1.61106770e-11,1.61106840e-11
0,5,0.00,18.75,1.00000000e+00,3.00000519e+02,0.00000000e+00,7.35067558e-15,1.65891380e-11,1.65891554e-11
1,5,3.75,18.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-9.35540572e-14,1.66325738e-11,1.66328548e-11
2,5,7.50,18.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-1.82430405e-13,1.66098541e-11,1.66108655e-11
3,5,11.25,18.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-2.67297306e-13,1.65390202e-11,1.65411886e-11
4,5,15.00,18.75,1.00000000e+00,3.00000519e+02,0.00000000e+00,-3.16079059e-13,1.64361112e-11,1.64391625e-11
5,5,18.75,18.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-3.61519598e-13,1.63011254e-11,1.63051447e-11
6,5,22.50,18.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-3.76889194e-13,1.61507717e-11,1.61551935e-11
7,5,26.25,18.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-3.65529059e-13,1.59723502e-11,1.59765673e-11
8,5,30.00,18.75,1.00000000e+00,3.00000488e+02,0.00000000e+00,-3.27439193e-13,1.58173179e-11,1.58207475e-11
