i,k,x_um,z_um,fill,temperature,liquid_frac,ux,uz,vmag
18,2,67.50,7.50,1.00000000e+00,3.00024139e+02,0.00000000e+00,-1.73743246e-14,-1.38326349e-13,1.39419631e-13
19,2,71.25,7.50,1.00000000e+00,3.00024414e+02,0.00000000e+00,-2.13837838e-14,-1.43004057e-13,1.44595558e-13
20,2,75.00,7.50,1.00000000e+00,3.00024628e+02,0.00000000e+00,1.67060816e-14,-1.38326349e-13,1.39691603e-13
21,2,78.75,7.50,1.00000000e+00,3.00024414e+02,0.00000000e+00,2.13837838e-14,-1.56368923e-13,1.58446945e-13
22,2,82.50,7.50,1.00000000e+00,3.00024170e+02,0.00000000e+00,1.00236490e-14,-1.63051349e-13,1.64280509e-13
23,2,86.25,7.50,1.00000000e+00,3.00023712e+02,0.00000000e+00,-2.00472963e-15,-1.79089192e-13,1.81833403e-13
24,2,90.00,7.50,1.00000000e+00,3.00023163e+02,0.00000000e+00,-2.00472980e-14,-1.53695944e-13,1.59609440e-13
25,2,93.75,7.50,1.00000000e+00,3.00022583e+02,0.00000000e+00,1.13601348e-14,-1.36321618e-13,1.39918391e-13
26,2,97.50,7.50,1.00000000e+00,3.00021729e+02,0.00000000e+00,3.34121633e-15,-1.26966214e-13,1.29394393e-13
27,2,101.25,7.50,1.00000000e+00,3.00020813e+02,0.00000000e+00,1.33648653e-14,-1.26966214e-13,1.28172118e-13
28,2,105.00,7.50,1.00000000e+00,3.00019806e+02,0.00000000e+00,2.53932431e-14,-1.33648653e-13,1.36459136e-13
29,2,108.75,7.50,1.00000000e+00,3.00018799e+02,0.00000000e+00,-1.60378370e-14,-1.46345270e-13,1.47259348e-13
30,2,112.50,7.50,1.00000000e+00,3.00017853e+02,0.00000000e+00,-1.53695941e-14,-1.46345270e-13,1.48095430e-13
31,2,116.25,7.50,1.00000000e+00,3.00016907e+02,0.00000000e+00,-8.68716228e-15,-1.52359462e-13,1.52981008e-13
32,2,120.00,7.50,1.00000000e+00,3.00016052e+02,0.00000000e+00,-1.53695941e-14,-1.67060810e-13,1.67767655e-13
33,2,123.75,7.50,1.00000000e+00,3.00015106e+02,0.00000000e+00,9.35540521e-15,-1.75747980e-13,1.76042476e-13
34,2,127.50,7.50,1.00000000e+00,3.00014343e+02,0.00000000e+00,0.00000000e+00,-1.62383114e-13,1.63108866e-13
35,2,131.25,7.50,1.00000000e+00,3.00013733e+02,0.00000000e+00,-1.00236490e-14,-1.49686483e-13,1.50740328e-13
36,2,135.00,7.50,1.00000000e+00,3.00013062e+02,0.00000000e+00,-1.60378370e-14,-1.30307427e-13,1.33020697e-13
37,2,138.75,7.50,1.00000000e+00,3.00012604e+02,0.00000000e+00,-1.00236490e-14,-1.22956753e-13,1.24086491e-13
38,2,142.50,7.50,1.00000000e+00,3.00012268e+02,0.00000000e+00,2.13837838e-14,-1.30307427e-13,1.32052030e-13
39,2,146.25,7.50,1.00000000e+00,3.00012085e+02,0.00000000e+00,1.80425675e-14,-1.52359462e-13,1.53447337e-13
0,3,0.00,11.25,1.00000000e+00,3.00012878e+02,0.00000000e+00,2.20520267e-14,-1.82430405e-13,1.85692282e-13
1,3,3.75,11.25,1.00000000e+00,3.00013000e+02,0.00000000e+00,7.35067558e-15,-1.67060810e-13,1.67255817e-13
2,3,7.50,11.25,1.00000000e+00,3.00013306e+02,0.00000000e+00,-2.27202697e-14,-1.75079732e-13,1.76559180e-13
3,3,11.25,11.25,1.00000000e+00,3.00013855e+02,0.00000000e+00,-1.20283786e-14,-1.55700675e-13,1.56444573e-13
4,3,15.00,11.25,1.00000000e+00,3.00014557e+02,0.00000000e+00,1.13601348e-14,-1.57037157e-13,1.57958621e-13
5,3,18.75,11.25,1.00000000e+00,3.00015411e+02,0.00000000e+00,-4.00945925e-15,-1.61714866e-13,1.61786640e-13
6,3,22.50,11.25,1.00000000e+00,3.00016357e+02,0.00000000e+00,-2.00472963e-15,-1.52359462e-13,1.52795542e-13
7,3,26.25,11.25,1.00000000e+00,3.00017517e+02,0.00000000e+00,1.73743246e-14,-1.49018249e-13,1.50509095e-13
8,3,30.00,11.25,1.00000000e+00,3.00018799e+02,0.00000000e+00,-2.33885143e-14,-1.51691214e-13,1.53496790e-13
9,3,33.75,11.25,1.00000000e+00,3.00020050e+02,0.00000000e+00,-1.93790533e-14,-1.66392562e-13,1.67538590e-13
10,3,37.50,11.25,1.00000000e+00,3.00021393e+02,0.00000000e+00,1.60378370e-14,-1.43672292e-13,1.44603256e-13
11,3,41.25,11.25,1.00000000e+00,3.00022705e+02,0.00000000e+00,-7.35067558e-15,-1.37658114e-13,1.38862812e-13
12,3,45.00,11.25,1.00000000e+00,3.00024078e+02,0.00000000e+00,-1.26966215e-14,-1.32980405e-13,1.35854042e-13
13,3,48.75,11.25,1.00000000e+00,3.00025360e+02,0.00000000e+00,1.00236490e-14,-1.53027696e-13,1.56406030e-13
14,3,52.50,11.25,1.00000000e+00,3.00026611e+02,0.00000000e+00,1.40331082e-14,-1.64387845e-13,1.65581470e-13
15,3,56.25,11.25,1.00000000e+00,3.00027863e+02,0.00000000e+00,2.87344611e-14,-1.63051349e-13,1.65727024e-13
16,3,60.00,11.25,1.00000000e+00,3.00028687e+02,0.00000000e+00,4.67770261e-15,-1.71070271e-13,1.71467888e-13
17,3,63.75,11.25,1.00000000e+00,3.00029419e+02,0.00000000e+00,-6.68243266e-15,-1.74411484e-13,1.74667328e-13
18,3,67.50,11.25,1.00000000e+00,3.00030121e+02,0.00000000e+00,-1.73743246e-14,-1.69065540e-13,1.70710980e-13
19,3,71.25,11.25,1.00000000e+00,3.00030396e+02,0.00000000e+00,-1.00236490e-14,-1.38994597e-13,1.40275378e-13
20,3,75.00,11.25,1.00000000e+00,3.00030548e+02,0.00000000e+00,1.60378370e-14,-1.35653384e-13,1.39587682e-13
21,3,78.75,11.25,1.00000000e+00,3.00030396e+02,0.00000000e+00,5.34594596e-15,-1.24961483e-13,1.31142628e-13
22,3,82.50,11.25,1.00000000e+00,3.00029968e+02,0.00000000e+00,-6.68243266e-15,-1.53027696e-13,1.57214777e-13
23,3,86.25,11.25,1.00000000e+00,3.00029388e+02,0.00000000e+00,3.34121633e-15,-1.62383114e-13,1.71843795e-13
24,3,90.00,11.25,1.00000000e+00,3.00028625e+02,0.00000000e+00,1.40331082e-14,-1.42335809e-13,1.50070833e-13
25,3,93.75,11.25,1.00000000e+00,3.00027863e+02,0.00000000e+00,3.34121633e-15,-1.47013518e-13,1.51574893e-13
26,3,97.50,11.25,1.00000000e+00,3.00026642e+02,0.00000000e+00,1.06918919e-14,-1.57705405e-13,1.59691962e-13
27,3,101.25,11.25,1.00000000e+00,3.00025391e+02,0.00000000e+00,8.68716228e-15,-1.55700675e-13,1.57589274e-13
28,3,105.00,11.25,1.00000000e+00,3.00024078e+02,0.00000000e+00,6.68243244e-16,-1.61714866e-13,1.62719637e-13
29,3,108.75,11.25,1.00000000e+00,3.00022705e+02,0.00000000e+00,-2.27202697e-14,-1.56368923e-13,1.58963256e-13
30,3,112.50,11.25,1.00000000e+00,3.00021362e+02,0.00000000e+00,-1.33648653e-14,-1.61714866e-13,1.63341400e-13
31,3,116.25,11.25,1.00000000e+00,3.00020050e+02,0.00000000e+00,-8.68716228e-15,-1.62383114e-13,1.63540852e-13
32,3,120.00,11.25,1.00000000e+00,3.00018860e+02,0.00000000e+00,-1.47013512e-14,-1.58373653e-13,1.59861057e-13
33,3,123.75,11.25,1.00000000e+00,3.00017639e+02,0.00000000e+00,1.53695941e-14,-1.46345270e-13,1.50058934e-13
34,3,127.50,11.25,1.00000000e+00,3.00016571e+02,0.00000000e+00,1.87108104e-14,-1.47013518e-13,1.48994274e-13
35,3,131.25,11.25,1.00000000e+00,3.00015747e+02,0.00000000e+00,-9.35540521e-15,-1.38326349e-13,1.39419631e-13
36,3,135.00,11.25,1.00000000e+00,3.00014923e+02,0.00000000e+00,6.68243266e-15,-1.43672292e-13,1.45218025e-13
37,3,138.75,11.25,1.00000000e+00,3.00014343e+02,0.00000000e+00,1.20283786e-14,-1.16274327e-13,1.17582322e-13
38,3,142.50,11.25,1.00000000e+00,3.00013916e+02,0.00000000e+00,-1.40331082e-14,-1.21620270e-13,1.22427201e-13
39,3,146.25,11.25,1.00000000e+00,3.00013763e+02,0.00000000e+00,-7.35067558e-15,-1.57705405e-13,1.58386338e-13
0,4,0.00,15.00,1.00000000e+00,3.00014771e+02,0.00000000e+00,1.53695941e-14,-1.61714866e-13,1.62531542e-13
1,4,3.75,15.00,1.00000000e+00,3.00014893e+02,0.00000000e+00,0.00000000e+00,-1.78420944e-13,1.78425945e-13
2,4,7.50,15.00,1.00000000e+00,3.00015350e+02,0.00000000e+00,-1.00236490e-14,-1.69065540e-13,1.69374294e-13
3,4,11.25,15.00,1.00000000e+00,3.00016083e+02,0.00000000e+00,2.00472963e-15,-1.77084462e-13,1.77946037e-13
4,4,15.00,15.00,1.00000000e+00,3.00017090e+02,0.00000000e+00,-6.68243244e-16,-1.70402023e-13,1.70403337e-13
5,4,18.75,15.00,1.00000000e+00,3.00018158e+02,0.00000000e+00,-1.26966215e-14,-1.80425675e-13,1.80950835e-13
6,4,22.50,15.00,1.00000000e+00,3.00019592e+02,0.00000000e+00,7.35067558e-15,-1.78420944e-13,1.80011876e-13
7,4,26.25,15.00,1.00000000e+00,3.00021118e+02,0.00000000e+00,2.53932431e-14,-1.78420944e-13,1.80428142e-13
8,4,30.00,15.00,1.00000000e+00,3.00022858e+02,0.00000000e+00,-2.60614860e-14,-1.79757427e-13,1.81715469e-13
9,4,33.75,15.00,1.00000000e+00,3.00024719e+02,0.00000000e+00,-8.01891851e-15,-1.69733788e-13,1.69928362e-13
10,4,37.50,15.00,1.00000000e+00,3.00026672e+02,0.00000000e+00,2.67297306e-14,-1.48350001e-13,1.50951991e-13
11,4,41.25,15.00,1.00000000e+00,3.00028412e+02,0.00000000e+00,-5.34594596e-15,-1.61046618e-13,1.61745237e-13
12,4,45.00,15.00,1.00000000e+00,3.00030426e+02,0.00000000e+00,-2.00472980e-14,-1.50354731e-13,1.54637330e-13
13,4,48.75,15.00,1.00000000e+00,3.00032227e+02,0.00000000e+00,-1.06918919e-14,-1.57037157e-13,1.58356726e-13
14,4,52.50,15.00,1.00000000e+00,3.00033966e+02,0.00000000e+00,1.73743246e-14,-1.55032427e-13,1.56146011e-13
15,4,56.25,15.00,1.00000000e+00,3.00035522e+02,0.00000000e+00,2.60614860e-14,-1.61046618e-13,1.63163604e-13
16,4,60.00,15.00,1.00000000e+00,3.00036926e+02,0.00000000e+00,-5.34594596e-15,-1.73075001e-13,1.73203953e-13
17,4,63.75,15.00,1.00000000e+00,3.00037994e+02,0.00000000e+00,4.67770261e-15,-1.57037157e-13,1.57923276e-13
18,4,67.50,15.00,1.00000000e+00,3.00038849e+02,0.00000000e+00,-1.33648649e-15,-1.56368923e-13,1.60484148e-13
19,4,71.25,15.00,1.00000000e+00,3.00039337e+02,0.00000000e+00,-6.68243244e-16,-1.49686483e-13,1.53518610e-13
20,4,75.00,15.00,1.00000000e+00,3.00039459e+02,0.00000000e+00,1.93790533e-14,-1.57705405e-13,1.61712102e-13
21,4,78.75,15.00,1.00000000e+00,3.00039337e+02,0.00000000e+00,1.33648649e-15,-1.53695944e-13,1.57434761e-13
22,4,82.50,15.00,1.00000000e+00,3.00038788e+02,0.00000000e+00,-2.73979736e-14,-1.57037157e-13,1.60749655e-13
23,4,86.25,15.00,1.00000000e+00,3.00037994e+02,0.00000000e+00,8.68716228e-15,-1.47681753e-13,1.53100636e-13
24,4,90.00,15.00,1.00000000e+00,3.00036926e+02,0.00000000e+00,5.34594596e-15,-1.66392562e-13,1.70066259e-13
25,4,93.75,15.00,1.00000000e+00,3.00035522e+02,0.00000000e+00,1.33648649e-15,-1.69065540e-13,1.70177823e-13
26,4,97.50,15.00,1.00000000e+00,3.00033966e+02,0.00000000e+00,3.34121633e-15,-1.66392562e-13,1.68666228e-13
27,4,101.25,15.00,1.00000000e+00,3.00032227e+02,0.00000000e+00,3.34121633e-15,-1.71738519e-13,1.72146260e-13
28,4,105.00,15.00,1.00000000e+00,3.00030396e+02,0.00000000e+00,1.93790533e-14,-1.75747980e-13,1.78442222e-13
29,4,108.75,15.00,1.00000000e+00,3.00028412e+02,0.00000000e+00,-1.33648653e-14,-1.68397292e-13,1.70824712e-13
30,4,112.50,15.00,1.00000000e+00,3.00026611e+02,0.00000000e+00,-1.33648653e-14,-1.59041888e-13,1.65584140e-13
31,4,116.25,15.00,1.00000000e+00,3.00024719e+02,0.00000000e+00,-1.00236490e-14,-1.52359462e-13,1.56021558e-13
32,4,120.00,15.00,1.00000000e+00,3.00022949e+02,0.00000000e+00,-8.01891851e-15,-1.52359462e-13,1.54560785e-13
33,4,123.75,15.00,1.00000000e+00,3.00021332e+02,0.00000000e+00,2.00472980e-14,-1.43004057e-13,1.49687988e-13
34,4,127.50,15.00,1.00000000e+00,3.00019836e+02,0.00000000e+00,7.35067558e-15,-1.51691214e-13,1.55219533e-13
35,4,131.25,15.00,1.00000000e+00,3.00018646e+02,0.00000000e+00,-3.34121633e-15,-1.62383114e-13,1.63416576e-13
36,4,135.00,15.00,1.00000000e+00,3.00017578e+02,0.00000000e+00,4.00945925e-15,-1.68397292e-13,1.68742990e-13
37,4,138.75,15.00,1.00000000e+00,3.00016785e+02,0.00000000e+00,1.33648653e-14,-1.67060810e-13,1.67595877e-13
38,4,142.50,15.00,1.00000000e+00,3.00016174e+02,0.00000000e+00,-1.73743246e-14,-1.74411484e-13,1.75835610e-13
39,4,146.25,15.00,1.00000000e+00,3.00015869e+02,0.00000000e+00,-3.27439187e-14,-1.62383114e-13,1.65700082e-13
0,5,0.00,18.75,1.00000000e+00,3.00017151e+02,0.00000000e+00,5.34594596e-15,-1.60378384e-13,1.60702438e-13
1,5,3.75,18.75,1.00000000e+00,3.00017517e+02,0.00000000e+00,-8.01891851e-15,-1.79089192e-13,1.79279849e-13
2,5,7.50,18.75,1.00000000e+00,3.00018127e+02,0.00000000e+00,-4.67770261e-15,-1.75747980e-13,1.75963817e-13
3,5,11.25,18.75,1.00000000e+00,3.00019165e+02,0.00000000e+00,7.35067558e-15,-1.79089192e-13,1.80145788e-13
4,5,15.00,18.75,1.00000000e+00,3.00020416e+02,0.00000000e+00,-8.01891851e-15,-1.62383114e-13,1.62977406e-13
5,5,18.75,18.75,1.00000000e+00,3.00022095e+02,0.00000000e+00,-8.01891851e-15,-1.61714866e-13,1.62146433e-13
6,5,22.50,18.75,1.00000000e+00,3.00023956e+02,0.00000000e+00,1.93790533e-14,-1.62383114e-13,1.64027524e-13
