0.013565,0.017317,0.020434,0.022226,0.022256,0.020516,0.017432,0.013690,0.009975,0.006778,0.004320,0.002599,0.001485,0.000810,0.000939,0.002391,0.006014,0.014874,0.035804,0.082296,0.174625,0.326277,0.515837,0.689776,0.812176,0.884435,0.922904,0.941280,0.947069,0.942713,0.926374,0.891320,0.824689,0.709852,0.541762,0.350999,0.191858,0.091733,0.040253,0.016804,0.014580,0.026543,0.060351,0.128373,0.246065,0.409035,0.581009,0.720726,0.813727,0.867776,0.895125,0.904038,0.897455,0.873193,0.823769,0.737233,0.604189,0.434804,0.267647,0.142272,0.146634,0.143801,0.136473,0.252231,0.400822,0.544975,0.650939,0.707911,0.718069,0.682504,0.598352,0.468474,0.316644,0.182803,0.092218,0.042272,0.018226,0.030507,0.057415,0.098663,0.152037,0.207786,0.251453,0.270554,0.259617,0.221767,0.167882,0.112564,0.079511,0.068220,0.053678,0.038847,0.025987,0.016179,0.009450,0.005220,0.002748,0.001388,0.000677,0.000320
0.034414,0.044576,0.053090,0.058007,0.058090,0.053315,0.044889,0.034748,0.024826,0.016460,0.010197,0.005946,0.003288,0.001736,0.000929,0.001764,0.004351,0.010537,0.024861,0.056344,0.119737,0.230301,0.386238,0.555417,0.697201,0.794225,0.851797,0.881311,0.890949,0.883681,0.857254,0.804172,0.713154,0.577130,0.409595,0.249358,0.131832,0.062743,0.027882,0.011870,0.016902,0.040995,0.094646,0.200158,0.368107,0.566487,0.736029,0.847515,0.909878,0.941813,0.956687,0.961332,0.957911,0.944831,0.916056,0.859260,0.756065,0.594361,0.396649,0.221038,0.133124,0.130551,0.114184,0.140595,0.231324,0.332939,0.420674,0.474318,0.484474,0.449733,0.375431,0.276943,0.178584,0.101369,0.051815,0.024509,0.010977,0.014886,0.026964,0.045025,0.068307,0.093046,0.112975,0.121889,0.142499,0.173457,0.193289,0.197607,0.185448,0.159518,0.125482,0.090216,0.059467,0.036195,0.020543,0.010988,0.005592,0.002732,0.001289,0.000591
0.083865,0.109436,0.130698,0.142882,0.143085,0.131259,0.110223,0.084709,0.059695,0.038765,0.023378,0.013214,0.007066,0.003606,0.002106,0.003133,0.004376,0.006969,0.016042,0.035601,0.074918,0.145901,0.255456,0.393302,0.531672,0.644270,0.720967,0.764107,0.778876,0.767705,0.728725,0.656909,0.549004,0.412902,0.273130,0.158609,0.082496,0.039557,0.017933,0.009318,0.023726,0.058576,0.136014,0.281706,0.489003,0.694133,0.837927,0.917462,0.956428,0.974522,0.982393,0.984760,0.983021,0.976152,0.960039,0.925126,0.853101,0.719695,0.521107,0.309188,0.152641,0.105721,0.092520,0.072378,0.114230,0.167481,0.217606,0.250766,0.257297,0.235300,0.191191,0.137611,0.088028,0.050663,0.026717,0.013156,0.006148,0.007440,0.015456,0.030633,0.057199,0.099166,0.157412,0.226692,0.295899,0.352419,0.386757,0.394042,0.373354,0.327413,0.263311,0.192457,0.127417,0.076804,0.042661,0.022160,0.010914,0.005154,0.002354,0.001046
0.188577,0.243266,0.286713,0.310748,0.311143,0.287832,0.244907,0.190423,0.134711,0.086823,0.051381,0.028256,0.014627,0.007210,0.004651,0.007081,0.010091,0.013389,0.016466,0.020938,0.043185,0.083645,0.149136,0.240135,0.345617,0.446481,0.525961,0.575696,0.593717,0.580036,0.534608,0.458892,0.360129,0.254089,0.160192,0.091015,0.047467,0.023188,0.010790,0.011915,0.030824,0.076990,0.178407,0.358875,0.587383,0.780299,0.895997,0.952416,0.977479,0.988231,0.992626,0.993900,0.992966,0.989158,0.979682,0.957507,0.907219,0.802060,0.619734,0.391123,0.199758,0.087597,0.067105,0.052718,0.050717,0.073497,0.095380,0.110225,0.113191,0.103259,0.083776,0.060682,0.039560,0.023495,0.012895,0.006634,0.006098,0.013583,0.029115,0.059224,0.112189,0.193642,0.299200,0.411894,0.510839,0.582360,0.622084,0.630169,0.606899,0.551693,0.465880,0.357963,0.246039,0.150708,0.083255,0.042351,0.020259,0.009264,0.004097,0.001766
0.367473,0.454527,0.516954,0.549094,0.549609,0.518488,0.456989,0.370573,0.271966,0.178987,0.106016,0.057357,0.028889,0.013784,0.009949,0.015505,0.022540,0.030378,0.037775,0.043195,0.045335,0.044130,0.078302,0.127937,0.190379,0.256932,0.315619,0.355863,0.371224,0.359523,0.322403,0.265692,0.199492,0.135856,0.104133,0.072836,0.044221,0.023927,0.011856,0.014113,0.036905,0.092778,0.213754,0.418238,0.653632,0.830528,0.926038,0.968900,0.986672,0.993835,0.996612,0.997391,0.996821,0.994431,0.988172,0.972595,0.934799,0.849149,0.684727,0.453101,0.238730,0.105580,0.043880,0.034714,0.024842,0.029892,0.038182,0.043781,0.044899,0.041155,0.033794,0.024994,0.016788,0.010348,0.005922,0.004319,0.010201,0.023411,0.051508,0.106391,0.200343,0.333660,0.484004,0.618364,0.716943,0.778394,0.809322,0.815353,0.797757,0.752983,0.674217,0.557218,0.411421,0.265240,0.149600,0.075669,0.035420,0.015741,0.006756,0.002829
0.587131,0.680753,0.739078,0.766523,0.766950,0.740426,0.683186,0.590732,0.465504,0.325384,0.199465,0.108507,0.053789,0.024969,0.020442,0.032565,0.048164,0.065699,0.082290,0.094432,0.099220,0.095443,0.084059,0.067819,0.091926,0.125920,0.157676,0.180622,0.189663,0.182761,0.179134,0.248189,0.288159,0.280513,0.228857,0.156670,0.091374,0.046852,0.021900,0.015444,0.040610,0.102380,0.234744,0.451413,0.687431,0.853942,0.939072,0.975649,0.990242,0.995907,0.998035,0.998629,0.998194,0.996367,0.991444,0.978724,0.946656,0.870844,0.717424,0.487322,0.261726,0.116497,0.046663,0.020896,0.015162,0.011702,0.014658,0.016625,0.017015,0.015705,0.013101,0.009926,0.009619,0.010270,0.009919,0.008675,0.016035,0.037749,0.084569,0.174611,0.318513,0.496389,0.661727,0.781958,0.855778,0.896142,0.914863,0.918389,0.907988,0.879964,0.825189,0.730203,0.586280,0.408976,0.242621,0.124607,0.057737,0.025084,0.010482,0.004274
0.771703,0.842682,0.881398,0.898233,0.898487,0.882245,0.844378,0.774646,0.661389,0.504632,0.332049,0.187280,0.093088,0.042436,0.039907,0.064671,0.096623,0.132233,0.165375,0.189209,0.198498,0.191175,0.168871,0.136500,0.100827,0.068185,0.069466,0.079743,0.103662,0.201960,0.333352,0.455755,0.521974,0.509589,0.422457,0.291672,0.167288,0.082366,0.036573,0.015590,0.041016,0.103432,0.237019,0.454918,0.690875,0.856247,0.940322,0.976281,0.990569,0.996092,0.998161,0.998740,0.998316,0.996540,0.991742,0.979297,0.947789,0.872971,0.720738,0.490920,0.264212,0.117692,0.047133,0.017989,0.008586,0.005819,0.005524,0.006199,0.006459,0.010206,0.014822,0.019596,0.023406,0.025129,0.024198,0.020925,0.023519,0.056466,0.127513,0.258706,0.447236,0.643222,0.791937,0.881815,0.929625,0.953252,0.963537,0.965422,0.959813,0.944010,0.910509,0.844944,0.727822,0.551852,0.351216,0.186960,0.086915,0.037196,0.015206,0.006060
0.885099,0.928998,0.950568,0.959385,0.959516,0.951021,0.929980,0.887028,0.805981,0.669403,0.481695,0.289802,0.147724,0.066988,0.073005,0.119197,0.177537,0.240117,0.295698,0.334003,0.348550,0.337100,0.301404,0.247423,0.185070,0.125697,0.077806,0.070583,0.160160,0.315328,0.508511,0.667802,0.745135,0.731131,0.626579,0.449524,0.261272,0.126146,0.053940,0.021602,0.038019,0.095667,0.220111,0.428446,0.664268,0.838052,0.930295,0.971133,0.987868,0.994538,0.997097,0.997813,0.997290,0.995088,0.989270,0.974627,0.938679,0.856140,0.695050,0.463663,0.245707,0.108866,0.043666,0.016736,0.006292,0.003157,0.004124,0.007766,0.013706,0.022394,0.033449,0.045164,0.054657,0.058981,0.056643,0.048461,0.037089,0.077814,0.175449,0.345405,0.561256,0.750349,0.871035,0.934317,0.964566,0.978384,0.984088,0.985108,0.982049,0.973087,0.952800,0.909291,0.821383,0.666533,0.455585,0.254358,0.120005,0.050987,0.020503,0.008020
0.942841,0.968326,0.979842,0.984304,0.984369,0.980075,0.968866,0.944011,0.891410,0.788015,0.615658,0.400012,0.213005,0.097375,0.123258,0.199855,0.291496,0.382700,0.457470,0.505680,0.523301,0.509464,0.464821,0.392860,0.302869,0.210366,0.131358,0.090762,0.209535,0.409925,0.639033,0.807235,0.883962,0.870008,0.765440,0.571921,0.341424,0.164459,0.068838,0.026856,0.032375,0.081019,0.187521,0.374610,0.605698,0.794779,0.904945,0.957451,0.980348,0.990014,0.993912,0.995032,0.994212,0.990840,0.982340,0.962131,0.915467,0.815709,0.637819,0.407642,0.209835,0.092189,0.037140,0.014367,0.005456,0.003726,0.007689,0.015042,0.027535,0.046448,0.071112,0.097589,0.119121,0.128921,0.123624,0.105067,0.079316,0.098362,0.220111,0.419195,0.644937,0.817121,0.913985,0.959983,0.980329,0.989058,0.992496,0.993098,0.991281,0.985768,0.972582,0.942264,0.875451,0.743773,0.538295,0.314781,0.151505,0.064292,0.025570,0.009865
0.969844,0.985146,0.991570,0.993933,0.993967,0.991695,0.985456,0.970571,0.936106,0.860279,0.714134,0.497548,0.278637,0.129640,0.189545,0.300436,0.422216,0.531509,0.612629,0.661098,0.678092,0.664779,0.620210,0.542969,0.436486,0.315018,0.201639,0.115124,0.230022,0.447543,0.686744,0.854953,0.937613,0.919984,0.813492,0.617937,0.373886,0.180418,0.075009,0.028994,0.025388,0.062880,0.146024,0.300520,0.514354,0.717748,0.854671,0.927927,0.962914,0.978843,0.985670,0.987706,0.986211,0.980263,0.966114,0.934866,0.868804,0.742458,0.546756,0.329301,0.163800,0.071502,0.029068,0.011407,0.004398,0.006272,0.013420,0.027227,0.051511,0.089133,0.138487,0.190848,0.232519,0.251150,0.241107,0.205427,0.154814,0.113845,0.252671,0.468883,0.695120,0.852829,0.934951,0.971651,0.987081,0.993409,0.995815,0.996229,0.994972,0.991055,0.981292,0.957749,0.902948,0.787327,0.590872,0.357319,0.174955,0.074362,0.029392,0.011243
