ix,iy,x_mm,y_mm,fill_level,vx_ms,vy_ms,vmag_ms
76,0,4.7500,0.0000,0.493909,0.000000,0.000000,0.000000
77,0,4.8125,0.0000,0.759714,0.000000,0.000000,0.000000
78,0,4.8750,0.0000,2.065290,0.000000,0.000000,0.000000
79,0,4.9375,0.0000,1.989738,0.000000,0.000000,0.000000
80,0,5.0000,0.0000,0.583490,0.000000,0.000000,0.000000
81,0,5.0625,0.0000,0.771287,0.000000,0.000000,0.000000
82,0,5.1250,0.0000,2.278240,0.000000,0.000000,0.000000
83,0,5.1875,0.0000,2.526482,0.000000,0.000000,0.000000
84,0,5.2500,0.0000,0.988116,0.000000,0.000000,0.000000
85,0,5.3125,0.0000,0.808606,0.000000,0.000000,0.000000
86,0,5.3750,0.0000,0.959134,0.000000,0.000000,0.000000
87,0,5.4375,0.0000,1.704075,0.000000,0.000000,0.000000
88,0,5.5000,0.0000,2.038899,0.000000,0.000000,0.000000
89,0,5.5625,0.0000,0.789199,0.000000,0.000000,0.000000
90,0,5.6250,0.0000,0.842723,0.000000,0.000000,0.000000
91,0,5.6875,0.0000,0.909125,0.000000,0.000000,0.000000
92,0,5.7500,0.0000,0.735243,0.000000,0.000000,0.000000
93,0,5.8125,0.0000,0.597531,0.000000,0.000000,0.000000
94,0,5.8750,0.0000,0.860651,0.000000,0.000000,0.000000
95,0,5.9375,0.0000,2.031768,0.000000,0.000000,0.000000
96,0,6.0000,0.0000,1.070375,0.000000,0.000000,0.000000
97,0,6.0625,0.0000,1.163525,0.000000,0.000000,0.000000
98,0,6.1250,0.0000,1.033625,0.000000,0.000000,0.000000
99,0,6.1875,0.0000,1.023399,0.000000,0.000000,0.000000
100,0,6.2500,0.0000,0.948676,0.000000,0.000000,0.000000
101,0,6.3125,0.0000,0.455618,0.000000,0.000000,0.000000
102,0,6.3750,0.0000,0.794529,0.000000,0.000000,0.000000
103,0,6.4375,0.0000,0.726839,0.000000,0.000000,0.000000
104,0,6.5000,0.0000,0.440821,0.000000,0.000000,0.000000
105,0,6.5625,0.0000,0.496266,0.000000,0.000000,0.000000
106,0,6.6250,0.0000,3.528562,0.000000,0.000000,0.000000
107,0,6.6875,0.0000,2.470678,0.000000,0.000000,0.000000
108,0,6.7500,0.0000,1.800972,0.000000,0.000000,0.000000
109,0,6.8125,0.0000,1.398529,0.000000,0.000000,0.000000
110,0,6.8750,0.0000,1.320138,0.000000,0.000000,0.000000
111,0,6.9375,0.0000,1.219954,0.000000,0.000000,0.000000
112,0,7.0000,0.0000,1.115660,0.000000,0.000000,0.000000
113,0,7.0625,0.0000,0.998839,0.000000,0.000000,0.000000
114,0,7.1250,0.0000,1.297130,0.000000,0.000000,0.000000
115,0,7.1875,0.0000,1.970206,0.000000,0.000000,0.000000
116,0,7.2500,0.0000,1.965956,0.000000,0.000000,0.000000
117,0,7.3125,0.0000,1.630725,0.000000,0.000000,0.000000
118,0,7.3750,0.0000,1.160452,0.000000,0.000000,0.000000
119,0,7.4375,0.0000,1.581691,0.000000,0.000000,0.000000
120,0,7.5000,0.0000,2.249003,0.000000,0.000000,0.000000
121,0,7.5625,0.0000,2.393434,0.000000,0.000000,0.000000
122,0,7.6250,0.0000,2.350750,0.000000,0.000000,0.000000
123,0,7.6875,0.0000,2.418924,0.000000,0.000000,0.000000
124,0,7.7500,0.0000,2.441700,0.000000,0.000000,0.000000
125,0,7.8125,0.0000,2.025505,0.000000,0.000000,0.000000
126,0,7.8750,0.0000,-0.000000,0.000000,0.000000,0.000000
127,0,7.9375,0.0000,1.000000,0.000000,0.000000,0.000000
0,1,0.0000,0.0625,0.431760,0.000000,0.000000,0.000000
1,1,0.0625,0.0625,0.000075,-0.006010,-0.008858,0.010704
2,1,0.1250,0.0625,0.485062,-0.027490,0.077189,0.081938
3,1,0.1875,0.0625,0.000002,-0.042428,0.095724,0.104705
4,1,0.2500,0.0625,-0.000000,-0.056821,0.076343,0.095168
5,1,0.3125,0.0625,-0.000000,-0.071058,0.060130,0.093085
6,1,0.3750,0.0625,-0.000000,-0.081459,0.048342,0.094724
7,1,0.4375,0.0625,-0.000000,-0.085449,0.031721,0.091147
8,1,0.5000,0.0625,-0.000000,-0.085496,0.020537,0.087928
9,1,0.5625,0.0625,-0.000000,-0.081994,0.012257,0.082905
10,1,0.6250,0.0625,-0.000000,-0.079685,0.004376,0.079805
11,1,0.6875,0.0625,-0.000000,-0.076534,0.005448,0.076728
12,1,0.7500,0.0625,-0.000000,-0.074338,0.005763,0.074561
13,1,0.8125,0.0625,-0.000000,-0.071949,0.005187,0.072136
14,1,0.8750,0.0625,-0.000000,-0.068366,0.001176,0.068376
15,1,0.9375,0.0625,-0.000000,-0.066301,-0.000746,0.066305
16,1,1.0000,0.0625,0.162287,-0.062701,-0.002618,0.062756
17,1,1.0625,0.0625,1.023247,-0.058154,-0.003418,0.058255
18,1,1.1250,0.0625,1.467730,-0.052911,-0.007489,0.053439
19,1,1.1875,0.0625,1.966925,-0.048591,-0.010528,0.049718
20,1,1.2500,0.0625,2.358827,-0.047442,-0.011546,0.048827
21,1,1.3125,0.0625,2.343699,-0.050612,-0.002054,0.050654
22,1,1.3750,0.0625,2.339479,-0.037702,0.002411,0.037779
23,1,1.4375,0.0625,2.926564,-0.022718,-0.007948,0.024068
24,1,1.5000,0.0625,4.021827,-0.015749,0.000699,0.015764
25,1,1.5625,0.0625,3.045406,-0.017948,0.002440,0.018113
26,1,1.6250,0.0625,1.459444,-0.019109,0.003179,0.019372
27,1,1.6875,0.0625,1.157284,-0.020390,0.001754,0.020465
28,1,1.7500,0.0625,1.068300,-0.018847,-0.000303,0.018849
29,1,1.8125,0.0625,1.029771,-0.017470,-0.000176,0.017470
30,1,1.8750,0.0625,1.022032,-0.015928,-0.001074,0.015964
31,1,1.9375,0.0625,0.840662,-0.014478,-0.001092,0.014519
32,1,2.0000,0.0625,1.014955,-0.013086,-0.001226,0.013143
33,1,2.0625,0.0625,1.039197,-0.011062,-0.002239,0.011286
34,1,2.1250,0.0625,1.048595,-0.008421,-0.002693,0.008841
35,1,2.1875,0.0625,1.075925,-0.005830,-0.002953,0.006535
36,1,2.2500,0.0625,1.153981,-0.003612,-0.003286,0.004883
37,1,2.3125,0.0625,1.214558,-0.003010,-0.003149,0.004356
38,1,2.3750,0.0625,1.059907,-0.004264,0.000852,0.004348
39,1,2.4375,0.0625,0.787504,-0.005700,0.005071,0.007629
40,1,2.5000,0.0625,0.763111,-0.004311,0.002027,0.004764
41,1,2.5625,0.0625,0.439971,-0.005871,0.001766,0.006131
42,1,2.6250,0.0625,0.730689,-0.008973,0.005847,0.010710
43,1,2.6875,0.0625,1.101431,-0.004544,0.001924,0.004935
44,1,2.7500,0.0625,1.429330,-0.005681,-0.009726,0.011263
45,1,2.8125,0.0625,1.179126,-0.006235,-0.007352,0.009640
46,1,2.8750,0.0625,1.002185,-0.003198,-0.003878,0.005026
47,1,2.9375,0.0625,0.971871,0.000026,0.002304,0.002305
48,1,3.0000,0.0625,0.739707,0.001157,-0.002917,0.003138
49,1,3.0625,0.0625,0.166927,0.001943,-0.005931,0.006241
50,1,3.1250,0.0625,-0.000000,-0.000902,-0.003810,0.003915
51,1,3.1875,0.0625,-0.000000,-0.000661,-0.004573,0.004621
52,1,3.2500,0.0625,0.000736,-0.000590,-0.002049,0.002132
53,1,3.3125,0.0625,0.023108,-0.001197,0.005782,0.005904
54,1,3.3750,0.0625,-0.000000,-0.001693,0.001469,0.002242
55,1,3.4375,0.0625,0.180256,-0.000431,0.004574,0.004594
56,1,3.5000,0.0625,1.629463,-0.002498,0.000382,0.002527
57,1,3.5625,0.0625,1.945777,-0.002442,-0.006549,0.006990
58,1,3.6250,0.0625,1.089877,-0.002759,-0.004147,0.004981
59,1,3.6875,0.0625,0.990139,-0.001543,-0.001835,0.002398
60,1,3.7500,0.0625,0.959008,-0.000961,0.000479,0.001073
61,1,3.8125,0.0625,0.975000,-0.000758,0.000141,0.000771
62,1,3.8750,0.0625,0.992174,-0.000532,-0.000621,0.000818
63,1,3.9375,0.0625,0.964494,0.001182,0.002649,0.002900
64,1,4.0000,0.0625,1.064354,0.000066,0.000166,0.000178
65,1,4.0625,0.0625,1.028288,0.000319,0.000227,0.000391
66,1,4.1250,0.0625,1.009921,-0.000228,0.000111,0.000253
67,1,4.1875,0.0625,0.924675,-0.000078,-0.002045,0.002047
68,1,4.2500,0.0625,1.035428,0.003286,-0.004149,0.005293
69,1,4.3125,0.0625,1.413800,0.005969,-0.003703,0.007024
70,1,4.3750,0.0625,2.407112,0.002583,-0.004911,0.005549
71,1,4.4375,0.0625,0.686850,-0.003960,0.000489,0.003990
72,1,4.5000,0.0625,0.207570,0.000690,0.000850,0.001095
73,1,4.5625,0.0625,0.638319,-0.001994,0.001626,0.002572
74,1,4.6250,0.0625,0.638755,-0.001257,0.000057,0.001258
75,1,4.6875,0.0625,0.580159,-0.003591,0.000300,0.003604
76,1,4.7500,0.0625,0.619150,-0.005903,-0.000402,0.005917
77,1,4.8125,0.0625,0.997478,-0.002000,0.002935,0.003552
78,1,4.8750,0.0625,1.286998,-0.004579,0.000301,0.004589
79,1,4.9375,0.0625,1.086627,-0.005526,0.004155,0.006914
80,1,5.0000,0.0625,0.902859,-0.001085,0.004017,0.004161
81,1,5.0625,0.0625,0.570039,-0.003979,-0.001504,0.004254
82,1,5.1250,0.0625,1.361332,-0.007004,-0.010647,0.012744
83,1,5.1875,0.0625,1.282034,-0.009201,-0.014277,0.016985
84,1,5.2500,0.0625,0.942148,0.000438,-0.004354,0.004376
85,1,5.3125,0.0625,0.720006,0.001502,-0.000326,0.001537
86,1,5.3750,0.0625,0.990007,0.007088,0.001935,0.007348
87,1,5.4375,0.0625,1.191182,0.005018,-0.011664,0.012698
88,1,5.5000,0.0625,1.333329,0.003491,-0.018196,0.018528
89,1,5.5625,0.0625,0.999648,0.004569,-0.000100,0.004570
90,1,5.6250,0.0625,0.810605,0.012682,0.009044,0.015576
91,1,5.6875,0.0625,0.617389,0.011524,0.002312,0.011753
92,1,5.7500,0.0625,0.765534,0.011504,-0.003221,0.011947
93,1,5.8125,0.0625,0.564865,0.008832,-0.005766,0.010547
94,1,5.8750,0.0625,0.920889,0.009101,-0.000049,0.009101
95,1,5.9375,0.0625,1.037977,0.006302,0.002932,0.006951
96,1,6.0000,0.0625,0.918099,0.005032,0.001764,0.005333
97,1,6.0625,0.0625,0.990056,0.003899,0.003860,0.005486
98,1,6.1250,0.0625,0.961190,0.003964,0.000310,0.003976
99,1,6.1875,0.0625,0.949954,0.002512,0.001001,0.002704
100,1,6.2500,0.0625,0.963827,0.001507,0.000741,0.001679
101,1,6.3125,0.0625,0.644796,0.001145,-0.001185,0.001648
102,1,6.3750,0.0625,0.770673,-0.000260,0.001758,0.001777
103,1,6.4375,0.0625,0.563467,-0.000510,0.000013,0.000510
104,1,6.5000,0.0625,0.479452,-0.003755,-0.002353,0.004431
105,1,6.5625,0.0625,0.877586,-0.000324,0.000262,0.000416
106,1,6.6250,0.0625,1.884839,-0.002103,-0.006945,0.007256
107,1,6.6875,0.0625,1.567656,-0.007117,-0.006983,0.009971
108,1,6.7500,0.0625,1.005730,-0.005377,-0.003612,0.006478
109,1,6.8125,0.0625,0.990012,-0.004816,0.003127,0.005742
110,1,6.8750,0.0625,1.009187,-0.002501,-0.003833,0.004577
111,1,6.9375,0.0625,1.014340,-0.000731,-0.005189,0.005240
112,1,7.0000,0.0625,0.907981,0.002917,-0.000310,0.002934
113,1,7.0625,0.0625,0.894429,0.002153,0.004317,0.004824
114,1,7.1250,0.0625,0.901125,0.005164,0.003319,0.006139
115,1,7.1875,0.0625,0.994480,0.006831,-0.004765,0.008329
116,1,7.2500,0.0625,1.015431,0.011817,-0.008487,0.014549
117,1,7.3125,0.0625,1.003181,0.015462,-0.011109,0.019039
118,1,7.3750,0.0625,0.842522,0.019617,0.001258,0.019658
119,1,7.4375,0.0625,0.989862,0.019595,0.026366,0.032851
120,1,7.5000,0.0625,0.990439,0.021496,0.000494,0.021502
121,1,7.5625,0.0625,1.030662,0.027884,-0.016575,0.032438
122,1,7.6250,0.0625,1.053228,0.042787,-0.021529,0.047898
123,1,7.6875,0.0625,1.102224,0.059142,-0.023678,0.063705
124,1,7.7500,0.0625,1.187824,0.071699,-0.025663,0.076153
125,1,7.8125,0.0625,1.391420,0.062958,-0.007168,0.063365
126,1,7.8750,0.0625,0.633041,0.000001,0.071362,0.071362
127,1,7.9375,0.0625,51.425701,0.000000,0.000000,0.000000
0,2,0.0000,0.1250,44.044338,0.000000,0.000000,0.000000
1,2,0.0625,0.1250,0.000025,-0.202594,-0.027166,0.204407
2,2,0.1250,0.1250,0.001899,-0.161149,0.065096,0.173800
3,2,0.1875,0.1250,-0.000000,-0.130170,0.085143,0.155543
4,2,0.2500,0.1250,-0.000000,-0.113721,0.078817,0.138364
5,2,0.3125,0.1250,-0.000000,-0.107487,0.065048,0.125637
6,2,0.3750,0.1250,-0.000000,-0.105191,0.052824,0.117709
7,2,0.4375,0.1250,0.020736,-0.108550,0.022609,0.110880
8,2,0.5000,0.1250,0.300873,-0.099502,0.019732,0.101440
9,2,0.5625,0.1250,0.702723,-0.095465,0.015789,0.096762
10,2,0.6250,0.1250,0.807461,-0.108993,0.006593,0.109192
11,2,0.6875,0.1250,0.391969,-0.112165,0.003117,0.112209
12,2,0.7500,0.1250,-0.000000,-0.099668,0.002048,0.099689
13,2,0.8125,0.1250,-0.000000,-0.093726,0.000700,0.093729
14,2,0.8750,0.1250,-0.000000,-0.088992,-0.001832,0.089010
15,2,0.9375,0.1250,-0.000000,-0.085811,-0.003202,0.085871
16,2,1.0000,0.1250,-0.000000,-0.084268,-0.002817,0.084315
17,2,1.0625,0.1250,-0.000000,-0.082309,-0.004547,0.082435
18,2,1.1250,0.1250,-0.000000,-0.081892,-0.009020,0.082387
19,2,1.1875,0.1250,0.038545,-0.080343,-0.017876,0.082308
20,2,1.2500,0.1250,0.241941,-0.079159,-0.013492,0.080301
21,2,1.3125,0.1250,0.506040,-0.076085,-0.007865,0.076490
22,2,1.3750,0.1250,0.726029,-0.068937,-0.011649,0.069914
23,2,1.4375,0.1250,0.936264,-0.065248,-0.023774,0.069445
24,2,1.5000,0.1250,1.020414,-0.060124,-0.003087,0.060204
25,2,1.5625,0.1250,0.990014,-0.051215,0.000518,0.051218
26,2,1.6250,0.1250,0.866282,-0.046390,0.002814,0.046475
27,2,1.6875,0.1250,1.000500,-0.041015,-0.002392,0.041084
28,2,1.7500,0.1250,0.987892,-0.035748,-0.003164,0.035887
29,2,1.8125,0.1250,0.988415,-0.032448,-0.002602,0.032552
30,2,1.8750,0.1250,1.001437,-0.028753,-0.004053,0.029037
31,2,1.9375,0.1250,1.004816,-0.026034,-0.003116,0.026220
32,2,2.0000,0.1250,1.018315,-0.022658,-0.003346,0.022904
33,2,2.0625,0.1250,1.037156,-0.019576,-0.004982,0.020200
34,2,2.1250,0.1250,1.043219,-0.016139,-0.005677,0.017109
35,2,2.1875,0.1250,1.042162,-0.013114,-0.005387,0.014178
36,2,2.2500,0.1250,1.011425,-0.011154,-0.004447,0.012008
37,2,2.3125,0.1250,0.995585,-0.010606,-0.002654,0.010933
38,2,2.3750,0.1250,0.993477,-0.009719,0.000881,0.009759
39,2,2.4375,0.1250,0.974509,-0.007676,0.003107,0.008281
40,2,2.5000,0.1250,0.647519,-0.005415,-0.001138,0.005533
41,2,2.5625,0.1250,0.914238,-0.004604,0.004075,0.006149
42,2,2.6250,0.1250,0.993831,-0.000988,0.005177,0.005270
43,2,2.6875,0.1250,1.316020,0.002313,-0.001850,0.002961
44,2,2.7500,0.1250,0.992305,0.002353,-0.005631,0.006103
45,2,2.8125,0.1250,1.124882,-0.002503,-0.005137,0.005714
46,2,2.8750,0.1250,1.126791,-0.005755,-0.005033,0.007645
47,2,2.9375,0.1250,1.065293,-0.003232,-0.001966,0.003783
48,2,3.0000,0.1250,0.882259,0.000460,-0.002724,0.002763
49,2,3.0625,0.1250,0.804551,0.000801,-0.003481,0.003572
50,2,3.1250,0.1250,0.260768,0.000569,-0.004531,0.004566
51,2,3.1875,0.1250,0.011442,0.001637,-0.014178,0.014272
52,2,3.2500,0.1250,-0.000000,-0.002277,-0.001411,0.002678
53,2,3.3125,0.1250,-0.000000,-0.002123,0.001111,0.002396
54,2,3.3750,0.1250,0.090896,-0.005395,-0.003248,0.006297
55,2,3.4375,0.1250,0.725107,-0.000795,0.003323,0.003416
56,2,3.5000,0.1250,1.106408,-0.000631,0.001504,0.001631
57,2,3.5625,0.1250,0.794370,-0.000261,-0.007077,0.007082
58,2,3.6250,0.1250,0.915692,-0.001686,-0.001912,0.002549
59,2,3.6875,0.1250,0.695576,-0.001924,0.001339,0.002344
60,2,3.7500,0.1250,0.912568,-0.003663,0.000493,0.003696
61,2,3.8125,0.1250,0.782784,-0.000864,0.000485,0.000991
62,2,3.8750,0.1250,0.989985,-0.000926,-0.000705,0.001164
63,2,3.9375,0.1250,0.670692,0.001331,0.002515,0.002845
64,2,4.0000,0.1250,0.989989,-0.000238,0.001323,0.001344
65,2,4.0625,0.1250,1.003604,0.000638,0.000485,0.000802
66,2,4.1250,0.1250,0.990224,-0.000630,0.000196,0.000659
67,2,4.1875,0.1250,1.198041,0.000670,-0.003012,0.003086
68,2,4.2500,0.1250,1.041092,0.000648,-0.005692,0.005729
69,2,4.3125,0.1250,0.990247,0.000272,-0.002037,0.002055
70,2,4.3750,0.1250,0.975071,-0.000736,0.002099,0.002224
71,2,4.4375,0.1250,0.955855,-0.002654,-0.000325,0.002674
72,2,4.5000,0.1250,0.812837,-0.002089,0.000001,0.002089
73,2,4.5625,0.1250,0.897126,-0.001506,0.002134,0.002612
74,2,4.6250,0.1250,0.835725,-0.001872,0.001217,0.002233
75,2,4.6875,0.1250,0.859629,-0.002632,0.001101,0.002853
76,2,4.7500,0.1250,0.930835,-0.001658,-0.000774,0.001830
77,2,4.8125,0.1250,1.069719,-0.000854,0.002142,0.002306
78,2,4.8750,0.1250,0.990006,0.000452,0.004256,0.004280
79,2,4.9375,0.1250,1.029392,0.001213,0.002166,0.002482
80,2,5.0000,0.1250,1.059575,0.001476,0.003527,0.003823
81,2,5.0625,0.1250,0.990619,0.004162,-0.000320,0.004174
82,2,5.1250,0.1250,0.960288,-0.001267,0.003241,0.003480
83,2,5.1875,0.1250,0.989050,-0.009217,-0.012059,0.015178
84,2,5.2500,0.1250,1.063082,-0.012653,-0.009780,0.015992
85,2,5.3125,0.1250,0.946228,-0.006920,-0.005988,0.009151
86,2,5.3750,0.1250,1.138626,0.001265,-0.004546,0.004719
87,2,5.4375,0.1250,0.982754,0.003370,-0.006172,0.007032
88,2,5.5000,0.1250,1.004632,-0.000733,-0.014476,0.014494
89,2,5.5625,0.1250,1.330280,-0.005132,-0.004162,0.006607
90,2,5.6250,0.1250,0.982813,-0.000236,0.003344,0.003352
91,2,5.6875,0.1250,0.786886,0.009519,-0.003841,0.010265
92,2,5.7500,0.1250,0.841409,0.011016,-0.002965,0.011408
93,2,5.8125,0.1250,0.873729,0.009974,-0.001322,0.010061
94,2,5.8750,0.1250,1.124901,0.007845,0.002298,0.008174
95,2,5.9375,0.1250,1.004700,0.006488,0.003999,0.007621
96,2,6.0000,0.1250,0.977591,0.009020,0.002451,0.009347
97,2,6.0625,0.1250,0.885548,0.005545,0.005684,0.007941
98,2,6.1250,0.1250,0.957783,0.001615,0.002461,0.002944
99,2,6.1875,0.1250,0.979713,0.000611,0.000880,0.001071
100,2,6.2500,0.1250,0.963733,0.000586,0.001408,0.001525
101,2,6.3125,0.1250,0.958427,0.000984,0.000648,0.001179
102,2,6.3750,0.1250,0.982114,0.000768,0.001841,0.001995
103,2,6.4375,0.1250,0.906491,0.001244,-0.000003,0.001244
104,2,6.5000,0.1250,0.969406,0.001858,0.000518,0.001928
105,2,6.5625,0.1250,1.115288,0.000141,-0.001822,0.001827
106,2,6.6250,0.1250,0.969442,0.002895,-0.004408,0.005274
107,2,6.6875,0.1250,1.093668,0.000941,-0.005077,0.005163
108,2,6.7500,0.1250,1.296308,-0.004388,-0.000729,0.004448
109,2,6.8125,0.1250,1.143487,-0.004979,-0.000712,0.005029
110,2,6.8750,0.1250,1.013129,-0.001354,-0.004534,0.004732
111,2,6.9375,0.1250,1.010455,-0.003583,-0.005540,0.006598
112,2,7.0000,0.1250,0.989982,-0.002325,-0.000539,0.002386
113,2,7.0625,0.1250,0.780836,-0.001174,-0.000706,0.001369
114,2,7.1250,0.1250,0.989968,0.004651,-0.002050,0.005083
115,2,7.1875,0.1250,0.992507,0.008848,-0.007513,0.011608
116,2,7.2500,0.1250,1.003362,0.011550,-0.011323,0.016174
117,2,7.3125,0.1250,0.999608,0.009965,-0.010917,0.014781
118,2,7.3750,0.1250,0.955479,0.012554,-0.005909,0.013875
119,2,7.4375,0.1250,0.996373,0.024884,0.018259,0.030864
120,2,7.5000,0.1250,0.989695,0.038521,-0.001146,0.038538
121,2,7.5625,0.1250,1.059310,0.041096,-0.022817,0.047006
122,2,7.6250,0.1250,1.134437,0.044378,-0.031062,0.054169
123,2,7.6875,0.1250,1.224302,0.043414,-0.030801,0.053230
124,2,7.7500,0.1250,1.173362,0.036403,-0.022548,0.042821
125,2,7.8125,0.1250,1.158746,0.022834,0.012167,0.025874
126,2,7.8750,0.1250,0.926150,-0.003389,0.078993,0.079065
127,2,7.9375,0.1250,0.764381,0.000000,0.000000,0.000000
0,3,0.0000,0.1875,6.567218,0.000000,0.000000,0.000000
1,3,0.0625,0.1875,-0.000000,-0.185927,-0.002189,0.185940
2,3,0.1250,0.1875,-0.000000,-0.194132,0.035938,0.197431
3,3,0.1875,0.1875,-0.000000,-0.179846,0.064315,0.191000
4,3,0.2500,0.1875,-0.000000,-0.164344,0.065577,0.176945
5,3,0.3125,0.1875,-0.000000,-0.150989,0.056168,0.161098
6,3,0.3750,0.1875,0.425079,-0.131876,0.048518,0.140518
7,3,0.4375,0.1875,0.970450,-0.126551,0.031804,0.130486
8,3,0.5000,0.1875,0.991694,-0.134595,0.019716,0.136031
9,3,0.5625,0.1875,0.466412,-0.141977,0.010975,0.142400
10,3,0.6250,0.1875,0.046670,-0.131686,0.003674,0.131738
11,3,0.6875,0.1875,0.000001,-0.125266,-0.003055,0.125303
12,3,0.7500,0.1875,-0.000000,-0.118351,-0.005110,0.118461
13,3,0.8125,0.1875,-0.000000,-0.110352,-0.005804,0.110504
