0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50758e-09,2.78813e-09,5.02742e-09,8.46868e-09,1.29615e-08,1.77555e-08,2.1901e-08,2.48921e-08,2.67935e-08,2.79188e-08,2.85747e-08,2.89685e-08,2.92161e-08,2.93714e-08,2.94688e-08,2.95356e-08,2.95798e-08,2.96139e-08,2.9643e-08,2.96691e-08,2.96929e-08,2.97145e-08,2.97341e-08,2.97517e-08,2.97675e-08,2.97815e-08,2.97938e-08,2.98045e-08,2.98136e-08,2.98213e-08,2.98278e-08,2.9833e-08,2.98371e-08,2.98403e-08,2.98425e-08,2.9844e-08,2.98447e-08,2.98447e-08,2.9844e-08,2.98425e-08,2.98403e-08,2.98371e-08,2.9833e-08,2.98278e-08,2.98214e-08,2.98136e-08,2.98045e-08,2.97938e-08,2.97815e-08,2.97675e-08,2.97518e-08,2.97341e-08,2.97145e-08,2.96929e-08,2.96691e-08,2.9643e-08,2.96139e-08,2.95798e-08,2.95356e-08,2.94688e-08,2.93714e-08,2.92161e-08,2.89685e-08,2.85747e-08,2.79188e-08,2.67935e-08,2.48921e-08,2.1901e-08,1.77555e-08,1.29615e-08,8.46868e-09,5.02742e-09,2.78813e-09,1.50758e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5795e-09,2.92225e-09,5.2716e-09,8.8713e-09,1.35444e-08,1.84886e-08,2.27134e-08,2.57078e-08,2.75583e-08,2.86079e-08,2.91845e-08,2.95239e-08,2.97417e-08,2.99141e-08,3.01117e-08,3.03278e-08,3.05488e-08,3.07625e-08,3.09655e-08,3.1157e-08,3.13354e-08,3.14999e-08,3.16497e-08,3.17847e-08,3.19048e-08,3.20106e-08,3.21026e-08,3.21817e-08,3.22487e-08,3.23049e-08,3.23511e-08,3.23887e-08,3.24184e-08,3.24411e-08,3.24575e-08,3.24681e-08,3.24734e-08,3.24734e-08,3.24681e-08,3.24575e-08,3.24411e-08,3.24184e-08,3.23887e-08,3.23512e-08,3.23049e-08,3.22487e-08,3.21816e-08,3.21026e-08,3.20106e-08,3.19048e-08,3.17847e-08,3.16497e-08,3.14999e-08,3.13354e-08,3.1157e-08,3.09655e-08,3.07625e-08,3.05488e-08,3.03278e-08,3.01117e-08,2.99141e-08,2.97417e-08,2.95239e-08,2.91845e-08,2.86079e-08,2.75583e-08,2.57078e-08,2.27134e-08,1.84886e-08,1.35444e-08,8.8713e-09,5.2716e-09,2.92225e-09,1.5795e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13894e-09,2.20189e-09,4.34558e-09,8.16991e-09,1.47504e-08,2.48501e-08,3.79921e-08,5.19621e-08,6.40278e-08,7.27825e-08,7.84636e-08,8.20091e-08,8.42782e-08,8.58107e-08,8.69391e-08,8.78257e-08,8.84976e-08,8.90239e-08,8.94783e-08,8.98945e-08,9.02807e-08,9.06381e-08,9.09665e-08,9.12656e-08,9.15355e-08,9.17765e-08,9.19896e-08,9.21761e-08,9.23375e-08,9.24756e-08,9.25925e-08,9.26901e-08,9.27705e-08,9.28354e-08,9.28865e-08,9.29254e-08,9.29535e-08,9.29717e-08,9.29807e-08,9.29807e-08,9.29717e-08,9.29535e-08,9.29254e-08,9.28865e-08,9.28353e-08,9.27705e-08,9.26901e-08,9.25926e-08,9.24756e-08,9.23375e-08,9.21762e-08,9.19896e-08,9.17765e-08,9.15355e-08,9.12656e-08,9.09665e-08,9.06381e-08,9.02807e-08,8.98945e-08,8.94783e-08,8.90239e-08,8.84976e-08,8.78257e-08,8.69391e-08,8.58107e-08,8.42782e-08,8.20092e-08,7.84636e-08,7.27824e-08,6.40278e-08,5.19621e-08,3.79921e-08,2.48501e-08,1.47504e-08,8.16991e-09,4.34558e-09,2.20189e-09,1.13894e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.99995e-09,3.85586e-09,7.39588e-09,1.39324e-08,2.51756e-08,4.24112e-08,6.47734e-08,8.84343e-08,1.08737e-07,1.23331e-07,1.32666e-07,1.38357e-07,1.41888e-07,1.44254e-07,1.46002e-07,1.47437e-07,1.48716e-07,1.499e-07,1.5102e-07,1.52084e-07,1.53089e-07,1.5403e-07,1.54903e-07,1.55704e-07,1.5643e-07,1.57081e-07,1.57657e-07,1.58162e-07,1.58598e-07,1.58971e-07,1.59286e-07,1.59548e-07,1.59763e-07,1.59936e-07,1.60071e-07,1.60175e-07,1.60249e-07,1.60297e-07,1.6032e-07,1.6032e-07,1.60297e-07,1.60249e-07,1.60175e-07,1.60071e-07,1.59936e-07,1.59763e-07,1.59548e-07,1.59286e-07,1.58971e-07,1.58598e-07,1.58162e-07,1.57657e-07,1.57081e-07,1.5643e-07,1.55704e-07,1.54903e-07,1.5403e-07,1.53089e-07,1.52084e-07,1.5102e-07,1.499e-07,1.48716e-07,1.47437e-07,1.46002e-07,1.44254e-07,1.41888e-07,1.38357e-07,1.32666e-07,1.23331e-07,1.08737e-07,8.84343e-08,6.47734e-08,4.24113e-08,2.51756e-08,1.39324e-08,7.39588e-09,3.85586e-09,1.99995e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84735e-09,3.85641e-09,7.48435e-09,1.44007e-08,2.71423e-08,4.90861e-08,8.27553e-08,1.2646e-07,1.72741e-07,2.12561e-07,2.414e-07,2.60161e-07,2.71985e-07,2.79733e-07,2.85291e-07,2.89697e-07,2.93485e-07,2.96904e-07,3.00051e-07,3.03027e-07,3.0585e-07,3.08509e-07,3.1099e-07,3.1328e-07,3.15368e-07,3.17252e-07,3.18931e-07,3.20408e-07,3.21694e-07,3.228e-07,3.23739e-07,3.24526e-07,3.25178e-07,3.25709e-07,3.26133e-07,3.26464e-07,3.26715e-07,3.26894e-07,3.27008e-07,3.27065e-07,3.27065e-07,3.27009e-07,3.26894e-07,3.26715e-07,3.26464e-07,3.26133e-07,3.25708e-07,3.25178e-07,3.24526e-07,3.23739e-07,3.228e-07,3.21694e-07,3.20408e-07,3.18931e-07,3.17252e-07,3.15368e-07,3.1328e-07,3.1099e-07,3.08509e-07,3.0585e-07,3.03027e-07,3.00051e-07,2.96904e-07,2.93485e-07,2.89698e-07,2.85291e-07,2.79733e-07,2.71985e-07,2.60161e-07,2.414e-07,2.12561e-07,1.72741e-07,1.2646e-07,8.27553e-08,4.90861e-08,2.71423e-08,1.44007e-08,7.48435e-09,3.85641e-09,1.84735e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
