X_um,Z_um,T_K
50.00,53.00,300.2
52.00,53.00,300.2
54.00,53.00,300.2
56.00,53.00,300.2
58.00,53.00,300.3
60.00,53.00,300.3
62.00,53.00,300.3
64.00,53.00,300.4
66.00,53.00,300.4
68.00,53.00,300.4
70.00,53.00,300.5
72.00,53.00,300.5
74.00,53.00,300.6
76.00,53.00,300.6
78.00,53.00,300.6
80.00,53.00,300.7
82.00,53.00,300.7
84.00,53.00,300.8
86.00,53.00,300.8
88.00,53.00,300.8
90.00,53.00,300.8
92.00,53.00,300.9
94.00,53.00,300.9
96.00,53.00,300.9
98.00,53.00,300.9
100.00,53.00,300.9
102.00,53.00,300.9
104.00,53.00,300.9
106.00,53.00,300.9
108.00,53.00,300.9
110.00,53.00,300.9
112.00,53.00,300.8
114.00,53.00,300.8
116.00,53.00,300.8
118.00,53.00,300.8
120.00,53.00,300.7
122.00,53.00,300.7
124.00,53.00,300.6
126.00,53.00,300.6
128.00,53.00,300.6
130.00,53.00,300.5
132.00,53.00,300.5
134.00,53.00,300.4
136.00,53.00,300.4
138.00,53.00,300.4
140.00,53.00,300.3
142.00,53.00,300.3
144.00,53.00,300.3
146.00,53.00,300.2
148.00,53.00,300.2
150.00,53.00,300.2
152.00,53.00,300.2
154.00,53.00,300.1
156.00,53.00,300.1
158.00,53.00,300.1
160.00,53.00,300.1
162.00,53.00,300.1
164.00,53.00,300.1
166.00,53.00,300.1
168.00,53.00,300.0
170.00,53.00,300.0
172.00,53.00,300.0
174.00,53.00,300.0
176.00,53.00,300.0
178.00,53.00,300.0
180.00,53.00,300.0
182.00,53.00,300.0
184.00,53.00,300.0
186.00,53.00,300.0
188.00,53.00,300.0
190.00,53.00,300.0
192.00,53.00,300.0
194.00,53.00,300.0
196.00,53.00,300.0
198.00,53.00,300.0
0.00,55.00,300.0
2.00,55.00,300.0
4.00,55.00,300.0
6.00,55.00,300.0
8.00,55.00,300.0
10.00,55.00,300.0
12.00,55.00,300.0
14.00,55.00,300.0
16.00,55.00,300.0
18.00,55.00,300.0
20.00,55.00,300.0
22.00,55.00,300.0
24.00,55.00,300.0
26.00,55.00,300.0
28.00,55.00,300.0
30.00,55.00,300.0
32.00,55.00,300.1
34.00,55.00,300.1
36.00,55.00,300.1
38.00,55.00,300.1
40.00,55.00,300.1
42.00,55.00,300.1
44.00,55.00,300.1
46.00,55.00,300.2
48.00,55.00,300.2
50.00,55.00,300.2
52.00,55.00,300.2
54.00,55.00,300.3
56.00,55.00,300.3
58.00,55.00,300.3
60.00,55.00,300.4
62.00,55.00,300.4
64.00,55.00,300.4
66.00,55.00,300.5
68.00,55.00,300.5
70.00,55.00,300.6
72.00,55.00,300.6
74.00,55.00,300.7
76.00,55.00,300.7
78.00,55.00,300.8
80.00,55.00,300.8
82.00,55.00,300.8
84.00,55.00,300.9
86.00,55.00,300.9
88.00,55.00,301.0
90.00,55.00,301.0
92.00,55.00,301.0
94.00,55.00,301.0
96.00,55.00,301.1
98.00,55.00,301.1
100.00,55.00,301.1
102.00,55.00,301.1
104.00,55.00,301.1
106.00,55.00,301.0
108.00,55.00,301.0
110.00,55.00,301.0
112.00,55.00,301.0
114.00,55.00,300.9
116.00,55.00,300.9
118.00,55.00,300.9
120.00,55.00,300.8
122.00,55.00,300.8
124.00,55.00,300.7
126.00,55.00,300.7
128.00,55.00,300.6
130.00,55.00,300.6
132.00,55.00,300.6
134.00,55.00,300.5
136.00,55.00,300.5
138.00,55.00,300.4
140.00,55.00,300.4
142.00,55.00,300.3
144.00,55.00,300.3
146.00,55.00,300.3
148.00,55.00,300.2
150.00,55.00,300.2
152.00,55.00,300.2
154.00,55.00,300.2
156.00,55.00,300.1
158.00,55.00,300.1
160.00,55.00,300.1
162.00,55.00,300.1
164.00,55.00,300.1
166.00,55.00,300.1
168.00,55.00,300.1
170.00,55.00,300.0
172.00,55.00,300.0
174.00,55.00,300.0
176.00,55.00,300.0
178.00,55.00,300.0
180.00,55.00,300.0
182.00,55.00,300.0
184.00,55.00,300.0
186.00,55.00,300.0
188.00,55.00,300.0
190.00,55.00,300.0
192.00,55.00,300.0
194.00,55.00,300.0
196.00,55.00,300.0
198.00,55.00,300.0
0.00,57.00,300.0
2.00,57.00,300.0
4.00,57.00,300.0
6.00,57.00,300.0
8.00,57.00,300.0
10.00,57.00,300.0
12.00,57.00,300.0
14.00,57.00,300.0
16.00,57.00,300.0
18.00,57.00,300.0
20.00,57.00,300.0
22.00,57.00,300.0
24.00,57.00,300.0
26.00,57.00,300.0
28.00,57.00,300.0
30.00,57.00,300.1
32.00,57.00,300.1
34.00,57.00,300.1
36.00,57.00,300.1
38.00,57.00,300.1
40.00,57.00,300.1
42.00,57.00,300.1
44.00,57.00,300.2
46.00,57.00,300.2
48.00,57.00,300.2
50.00,57.00,300.2
52.00,57.00,300.3
54.00,57.00,300.3
56.00,57.00,300.3
58.00,57.00,300.4
60.00,57.00,300.4
62.00,57.00,300.5
64.00,57.00,300.5
66.00,57.00,300.6
68.00,57.00,300.6
70.00,57.00,300.7
72.00,57.00,300.7
74.00,57.00,300.8
76.00,57.00,300.9
78.00,57.00,300.9
80.00,57.00,301.0
82.00,57.00,301.0
84.00,57.00,301.1
86.00,57.00,301.1
88.00,57.00,301.2
90.00,57.00,301.2
92.00,57.00,301.2
94.00,57.00,301.3
96.00,57.00,301.3
98.00,57.00,301.3
100.00,57.00,301.3
102.00,57.00,301.3
104.00,57.00,301.3
106.00,57.00,301.3
108.00,57.00,301.3
110.00,57.00,301.2
112.00,57.00,301.2
114.00,57.00,301.2
116.00,57.00,301.1
118.00,57.00,301.1
120.00,57.00,301.0
122.00,57.00,301.0
124.00,57.00,300.9
126.00,57.00,300.9
128.00,57.00,300.8
130.00,57.00,300.7
132.00,57.00,300.7
134.00,57.00,300.6
136.00,57.00,300.6
138.00,57.00,300.5
140.00,57.00,300.5
142.00,57.00,300.4
144.00,57.00,300.4
146.00,57.00,300.3
148.00,57.00,300.3
150.00,57.00,300.3
152.00,57.00,300.2
154.00,57.00,300.2
156.00,57.00,300.2
158.00,57.00,300.2
160.00,57.00,300.1
162.00,57.00,300.1
164.00,57.00,300.1
166.00,57.00,300.1
168.00,57.00,300.1
170.00,57.00,300.1
172.00,57.00,300.0
174.00,57.00,300.0
176.00,57.00,300.0
178.00,57.00,300.0
180.00,57.00,300.0
182.00,57.00,300.0
184.00,57.00,300.0
186.00,57.00,300.0
188.00,57.00,300.0
190.00,57.00,300.0
192.00,57.00,300.0
194.00,57.00,300.0
196.00,57.00,300.0
198.00,57.00,300.0
0.00,59.00,300.0
2.00,59.00,300.0
4.00,59.00,300.0
6.00,59.00,300.0
8.00,59.00,300.0
10.00,59.00,300.0
12.00,59.00,300.0
14.00,59.00,300.0
16.00,59.00,300.0
18.00,59.00,300.0
20.00,59.00,300.0
22.00,59.00,300.0
24.00,59.00,300.0
26.00,59.00,300.0
28.00,59.00,300.1
30.00,59.00,300.1
32.00,59.00,300.1
34.00,59.00,300.1
36.00,59.00,300.1
38.00,59.00,300.1
40.00,59.00,300.2
42.00,59.00,300.2
44.00,59.00,300.2
46.00,59.00,300.2
48.00,59.00,300.3
50.00,59.00,300.3
52.00,59.00,300.3
54.00,59.00,300.4
56.00,59.00,300.4
58.00,59.00,300.5
60.00,59.00,300.5
62.00,59.00,300.6
64.00,59.00,300.7
66.00,59.00,300.7
68.00,59.00,300.8
70.00,59.00,300.9
72.00,59.00,300.9
74.00,59.00,301.0
76.00,59.00,301.1
78.00,59.00,301.2
80.00,59.00,301.2
82.00,59.00,301.3
84.00,59.00,301.4
86.00,59.00,301.4
88.00,59.00,301.5
90.00,59.00,301.5
92.00,59.00,301.6
94.00,59.00,301.6
96.00,59.00,301.6
98.00,59.00,301.6
100.00,59.00,301.6
102.00,59.00,301.6
104.00,59.00,301.6
106.00,59.00,301.6
108.00,59.00,301.6
110.00,59.00,301.6
112.00,59.00,301.5
114.00,59.00,301.5
116.00,59.00,301.4
118.00,59.00,301.3
120.00,59.00,301.3
122.00,59.00,301.2
124.00,59.00,301.1
126.00,59.00,301.1
128.00,59.00,301.0
130.00,59.00,300.9
132.00,59.00,300.9
134.00,59.00,300.8
136.00,59.00,300.7
138.00,59.00,300.6
140.00,59.00,300.6
142.00,59.00,300.5
144.00,59.00,300.5
146.00,59.00,300.4
148.00,59.00,300.4
150.00,59.00,300.3
152.00,59.00,300.3
154.00,59.00,300.3
156.00,59.00,300.2
158.00,59.00,300.2
160.00,59.00,300.2
162.00,59.00,300.1
164.00,59.00,300.1
166.00,59.00,300.1
168.00,59.00,300.1
170.00,59.00,300.1
172.00,59.00,300.1
174.00,59.00,300.1
176.00,59.00,300.0
178.00,59.00,300.0
180.00,59.00,300.0
182.00,59.00,300.0
184.00,59.00,300.0
186.00,59.00,300.0
188.00,59.00,300.0
190.00,59.00,300.0
192.00,59.00,300.0
194.00,59.00,300.0
196.00,59.00,300.0
198.00,59.00,300.0
0.00,61.00,300.0
2.00,61.00,300.0
4.00,61.00,300.0
6.00,61.00,300.0
8.00,61.00,300.0
10.00,61.00,300.0
12.00,61.00,300.0
14.00,61.00,300.0
16.00,61.00,300.0
18.00,61.00,300.0
20.00,61.00,300.0
22.00,61.00,300.0
24.00,61.00,300.0
26.00,61.00,300.1
28.00,61.00,300.1
30.00,61.00,300.1
32.00,61.00,300.1
34.00,61.00,300.1
36.00,61.00,300.1
38.00,61.00,300.2
40.00,61.00,300.2
42.00,61.00,300.2
44.00,61.00,300.3
46.00,61.00,300.3
48.00,61.00,300.3
50.00,61.00,300.4
52.00,61.00,300.4
54.00,61.00,300.5
56.00,61.00,300.6
58.00,61.00,300.6
60.00,61.00,300.7
62.00,61.00,300.8
64.00,61.00,300.8
66.00,61.00,300.9
68.00,61.00,301.0
70.00,61.00,301.1
72.00,61.00,301.2
74.00,61.00,301.3
76.00,61.00,301.4
78.00,61.00,301.5
80.00,61.00,301.6
82.00,61.00,301.7
84.00,61.00,301.7
86.00,61.00,301.8
88.00,61.00,301.9
90.00,61.00,301.9
92.00,61.00,302.0
94.00,61.00,302.0
96.00,61.00,302.1
98.00,61.00,302.1
100.00,61.00,302.1
102.00,61.00,302.1
104.00,61.00,302.1
106.00,61.00,302.1
108.00,61.00,302.0
110.00,61.00,302.0
112.00,61.00,301.9
114.00,61.00,301.9
116.00,61.00,301.8
118.00,61.00,301.7
120.00,61.00,301.6
122.00,61.00,301.6
124.00,61.00,301.5
126.00,61.00,301.4
128.00,61.00,301.3
130.00,61.00,301.2
132.00,61.00,301.1
134.00,61.00,301.0
136.00,61.00,300.9
138.00,61.00,300.8
140.00,61.00,300.7
142.00,61.00,300.7
144.00,61.00,300.6
146.00,61.00,300.5
148.00,61.00,300.5
150.00,61.00,300.4
152.00,61.00,300.4
154.00,61.00,300.3
156.00,61.00,300.3
158.00,61.00,300.2
160.00,61.00,300.2
162.00,61.00,300.2
164.00,61.00,300.2
166.00,61.00,300.1
168.00,61.00,300.1
170.00,61.00,300.1
172.00,61.00,300.1
174.00,61.00,300.1
176.00,61.00,300.1
178.00,61.00,300.0
180.00,61.00,300.0
182.00,61.00,300.0
184.00,61.00,300.0
186.00,61.00,300.0
188.00,61.00,300.0
190.00,61.00,300.0
192.00,61.00,300.0
194.00,61.00,300.0
196.00,61.00,300.0
198.00,61.00,300.0
0.00,63.00,300.0
2.00,63.00,300.0
4.00,63.00,300.0
6.00,63.00,300.0
8.00,63.00,300.0
10.00,63.00,300.0
12.00,63.00,300.0
14.00,63.00,300.0
16.00,63.00,300.0
18.00,63.00,300.0
20.00,63.00,300.0
22.00,63.00,300.1
24.00,63.00,300.1
26.00,63.00,300.1
28.00,63.00,300.1
30.00,63.00,300.1
32.00,63.00,300.1
34.00,63.00,300.2
36.00,63.00,300.2
38.00,63.00,300.2
40.00,63.00,300.2
42.00,63.00,300.3
44.00,63.00,300.3
46.00,63.00,300.4
48.00,63.00,300.4
50.00,63.00,300.5
52.00,63.00,300.6
54.00,63.00,300.6
56.00,63.00,300.7
58.00,63.00,300.8
60.00,63.00,300.9
62.00,63.00,301.0
64.00,63.00,301.1
66.00,63.00,301.2
68.00,63.00,301.3
70.00,63.00,301.4
72.00,63.00,301.5
74.00,63.00,301.7
76.00,63.00,301.8
78.00,63.00,301.9
80.00,63.00,302.0
82.00,63.00,302.1
84.00,63.00,302.2
86.00,63.00,302.3
88.00,63.00,302.4
90.00,63.00,302.5
92.00,63.00,302.6
94.00,63.00,302.6
96.00,63.00,302.7
98.00,63.00,302.7
100.00,63.00,302.7
102.00,63.00,302.7
104.00,63.00,302.7
106.00,63.00,302.7
108.00,63.00,302.6
110.00,63.00,302.6
112.00,63.00,302.5
114.00,63.00,302.4
116.00,63.00,302.3
118.00,63.00,302.2
120.00,63.00,302.1
122.00,63.00,302.0
124.00,63.00,301.9
126.00,63.00,301.8
128.00,63.00,301.6
130.00,63.00,301.5
132.00,63.00,301.4
134.00,63.00,301.3
136.00,63.00,301.2
138.00,63.00,301.1
140.00,63.00,301.0
142.00,63.00,300.9
144.00,63.00,300.8
146.00,63.00,300.7
148.00,63.00,300.6
150.00,63.00,300.5
152.00,63.00,300.5
154.00,63.00,300.4
156.00,63.00,300.4
158.00,63.00,300.3
160.00,63.00,300.3
162.00,63.00,300.2
164.00,63.00,300.2
166.00,63.00,300.2
168.00,63.00,300.1
170.00,63.00,300.1
172.00,63.00,300.1
174.00,63.00,300.1
176.00,63.00,300.1
178.00,63.00,300.1
180.00,63.00,300.0
182.00,63.00,300.0
184.00,63.00,300.0
186.00,63.00,300.0
188.00,63.00,300.0
190.00,63.00,300.0
192.00,63.00,300.0
194.00,63.00,300.0
196.00,63.00,300.0
198.00,63.00,300.0
0.00,65.00,300.0
2.00,65.00,300.0
4.00,65.00,300.0
6.00,65.00,300.0
8.00,65.00,300.0
10.00,65.00,300.0
12.00,65.00,300.0
14.00,65.00,300.0
16.00,65.00,300.0
18.00,65.00,300.0
20.00,65.00,300.1
22.00,65.00,300.1
24.00,65.00,300.1
26.00,65.00,300.1
28.00,65.00,300.1
30.00,65.00,300.1
32.00,65.00,300.2
34.00,65.00,300.2
36.00,65.00,300.2
38.00,65.00,300.3
40.00,65.00,300.3
42.00,65.00,300.4
44.00,65.00,300.4
46.00,65.00,300.5
48.00,65.00,300.6
50.00,65.00,300.6
52.00,65.00,300.7
54.00,65.00,300.8
56.00,65.00,300.9
58.00,65.00,301.0
60.00,65.00,301.1
62.00,65.00,301.3
64.00,65.00,301.4
66.00,65.00,301.5
68.00,65.00,301.7
70.00,65.00,301.8
72.00,65.00,302.0
74.00,65.00,302.1
76.00,65.00,302.3
78.00,65.00,302.4
80.00,65.00,302.6
82.00,65.00,302.7
84.00,65.00,302.9
86.00,65.00,303.0
88.00,65.00,303.1
90.00,65.00,303.2
92.00,65.00,303.3
94.00,65.00,303.4
96.00,65.00,303.5
98.00,65.00,303.5
100.00,65.00,303.5
102.00,65.00,303.5
104.00,65.00,303.5
106.00,65.00,303.5
108.00,65.00,303.4
110.00,65.00,303.3
112.00,65.00,303.2
114.00,65.00,303.1
116.00,65.00,303.0
118.00,65.00,302.9
120.00,65.00,302.7
122.00,65.00,302.6
124.00,65.00,302.4
126.00,65.00,302.3
128.00,65.00,302.1
130.00,65.00,302.0
132.00,65.00,301.8
134.00,65.00,301.7
136.00,65.00,301.5
138.00,65.00,301.4
140.00,65.00,301.2
142.00,65.00,301.1
144.00,65.00,301.0
146.00,65.00,300.9
148.00,65.00,300.8
150.00,65.00,300.7
152.00,65.00,300.6
154.00,65.00,300.5
156.00,65.00,300.5
158.00,65.00,300.4
160.00,65.00,300.3
162.00,65.00,300.3
164.00,65.00,300.3
166.00,65.00,300.2
168.00,65.00,300.2
170.00,65.00,300.2
172.00,65.00,300.1
174.00,65.00,300.1
176.00,65.00,300.1
178.00,65.00,300.1
180.00,65.00,300.1
182.00,65.00,300.1
184.00,65.00,300.0
186.00,65.00,300.0
188.00,65.00,300.0
190.00,65.00,300.0
192.00,65.00,300.0
194.00,65.00,300.0
196.00,65.00,300.0
198.00,65.00,300.0
0.00,67.00,300.0
2.00,67.00,300.0
4.00,67.00,300.0
6.00,67.00,300.0
8.00,67.00,300.0
10.00,67.00,300.0
12.00,67.00,300.0
14.00,67.00,300.0
16.00,67.00,300.0
18.00,67.00,300.1
20.00,67.00,300.1
22.00,67.00,300.1
24.00,67.00,300.1
26.00,67.00,300.1
28.00,67.00,300.2
30.00,67.00,300.2
32.00,67.00,300.2
34.00,67.00,300.3
36.00,67.00,300.3
38.00,67.00,300.3
40.00,67.00,300.4
42.00,67.00,300.5
44.00,67.00,300.5
46.00,67.00,300.6
48.00,67.00,300.7
50.00,67.00,300.8
52.00,67.00,300.9
54.00,67.00,301.1
56.00,67.00,301.2
58.00,67.00,301.3
60.00,67.00,301.5
62.00,67.00,301.6
64.00,67.00,301.8
66.00,67.00,302.0
68.00,67.00,302.2
70.00,67.00,302.4
72.00,67.00,302.6
74.00,67.00,302.8
76.00,67.00,303.0
78.00,67.00,303.2
80.00,67.00,303.3
82.00,67.00,303.5
84.00,67.00,303.7
86.00,67.00,303.9
88.00,67.00,304.0
90.00,67.00,304.2
92.00,67.00,304.3
94.00,67.00,304.4
96.00,67.00,304.5
98.00,67.00,304.5
100.00,67.00,304.5
102.00,67.00,304.5
104.00,67.00,304.5
106.00,67.00,304.5
108.00,67.00,304.4
110.00,67.00,304.3
112.00,67.00,304.2
114.00,67.00,304.0
116.00,67.00,303.9
118.00,67.00,303.7
120.00,67.00,303.5
122.00,67.00,303.3
124.00,67.00,303.1
126.00,67.00,302.9
128.00,67.00,302.7
130.00,67.00,302.5
132.00,67.00,302.3
134.00,67.00,302.1
136.00,67.00,302.0
138.00,67.00,301.8
140.00,67.00,301.6
142.00,67.00,301.4
144.00,67.00,301.3
146.00,67.00,301.1
148.00,67.00,301.0
150.00,67.00,300.9
152.00,67.00,300.8
154.00,67.00,300.7
156.00,67.00,300.6
158.00,67.00,300.5
160.00,67.00,300.4
162.00,67.00,300.4
164.00,67.00,300.3
166.00,67.00,300.3
168.00,67.00,300.2
170.00,67.00,300.2
172.00,67.00,300.2
174.00,67.00,300.1
176.00,67.00,300.1
178.00,67.00,300.1
180.00,67.00,300.1
182.00,67.00,300.1
184.00,67.00,300.1
186.00,67.00,300.0
188.00,67.00,300.0
190.00,67.00,300.0
192.00,67.00,300.0
194.00,67.00,300.0
196.00,67.00,300.0
198.00,67.00,300.0
0.00,69.00,300.0
2.00,69.00,300.0
4.00,69.00,300.0
6.00,69.00,300.0
8.00,69.00,300.0
10.00,69.00,300.0
12.00,69.00,300.0
14.00,69.00,300.1
16.00,69.00,300.1
18.00,69.00,300.1
20.00,69.00,300.1
22.00,69.00,300.1
24.00,69.00,300.1
26.00,69.00,300.2
28.00,69.00,300.2
30.00,69.00,300.2
32.00,69.00,300.3
34.00,69.00,300.3
36.00,69.00,300.4
38.00,69.00,300.4
40.00,69.00,300.5
42.00,69.00,300.6
44.00,69.00,300.7
46.00,69.00,300.8
48.00,69.00,300.9
50.00,69.00,301.1
52.00,69.00,301.2
54.00,69.00,301.3
56.00,69.00,301.5
58.00,69.00,301.7
60.00,69.00,301.9
62.00,69.00,302.1
64.00,69.00,302.3
66.00,69.00,302.5
68.00,69.00,302.8
70.00,69.00,303.0
72.00,69.00,303.3
74.00,69.00,303.5
76.00,69.00,303.8
78.00,69.00,304.1
80.00,69.00,304.3
82.00,69.00,304.5
84.00,69.00,304.8
86.00,69.00,305.0
88.00,69.00,305.2
90.00,69.00,305.4
92.00,69.00,305.5
94.00,69.00,305.6
96.00,69.00,305.7
98.00,69.00,305.8
100.00,69.00,305.8
102.00,69.00,305.8
104.00,69.00,305.8
106.00,69.00,305.8
108.00,69.00,305.7
110.00,69.00,305.5
112.00,69.00,305.4
114.00,69.00,305.2
116.00,69.00,305.0
118.00,69.00,304.8
120.00,69.00,304.5
122.00,69.00,304.3
124.00,69.00,304.0
126.00,69.00,303.8
128.00,69.00,303.5
130.00,69.00,303.3
132.00,69.00,303.0
134.00,69.00,302.8
136.00,69.00,302.5
138.00,69.00,302.3
140.00,69.00,302.1
142.00,69.00,301.8
144.00,69.00,301.7
146.00,69.00,301.5
148.00,69.00,301.3
150.00,69.00,301.1
152.00,69.00,301.0
154.00,69.00,300.9
156.00,69.00,300.8
158.00,69.00,300.7
160.00,69.00,300.6
162.00,69.00,300.5
164.00,69.00,300.4
166.00,69.00,300.4
168.00,69.00,300.3
170.00,69.00,300.3
172.00,69.00,300.2
174.00,69.00,300.2
176.00,69.00,300.1
178.00,69.00,300.1
180.00,69.00,300.1
182.00,69.00,300.1
184.00,69.00,300.1
186.00,69.00,300.1
188.00,69.00,300.0
190.00,69.00,300.0
192.00,69.00,300.0
194.00,69.00,300.0
196.00,69.00,300.0
198.00,69.00,300.0
0.00,71.00,300.0
2.00,71.00,300.0
4.00,71.00,300.0
6.00,71.00,300.0
8.00,71.00,300.0
10.00,71.00,300.0
12.00,71.00,300.1
14.00,71.00,300.1
16.00,71.00,300.1
18.00,71.00,300.1
20.00,71.00,300.1
22.00,71.00,300.1
24.00,71.00,300.2
26.00,71.00,300.2
28.00,71.00,300.2
30.00,71.00,300.3
32.00,71.00,300.4
34.00,71.00,300.4
36.00,71.00,300.5
38.00,71.00,300.6
40.00,71.00,300.7
42.00,71.00,300.8
44.00,71.00,300.9
46.00,71.00,301.0
48.00,71.00,301.2
50.00,71.00,301.3
52.00,71.00,301.5
54.00,71.00,301.7
56.00,71.00,301.9
58.00,71.00,302.2
60.00,71.00,302.4
62.00,71.00,302.7
64.00,71.00,303.0
66.00,71.00,303.2
68.00,71.00,303.6
70.00,71.00,303.9
72.00,71.00,304.2
74.00,71.00,304.5
76.00,71.00,304.9
78.00,71.00,305.2
80.00,71.00,305.5
82.00,71.00,305.8
84.00,71.00,306.1
86.00,71.00,306.4
88.00,71.00,306.6
90.00,71.00,306.9
92.00,71.00,307.1
94.00,71.00,307.2
96.00,71.00,307.4
98.00,71.00,307.5
100.00,71.00,307.5
102.00,71.00,307.5
104.00,71.00,307.5
106.00,71.00,307.4
108.00,71.00,307.3
110.00,71.00,307.1
112.00,71.00,306.9
114.00,71.00,306.7
116.00,71.00,306.4
118.00,71.00,306.1
120.00,71.00,305.8
122.00,71.00,305.5
124.00,71.00,305.2
126.00,71.00,304.8
128.00,71.00,304.5
130.00,71.00,304.2
132.00,71.00,303.8
134.00,71.00,303.5
136.00,71.00,303.2
138.00,71.00,302.9
140.00,71.00,302.6
142.00,71.00,302.4
144.00,71.00,302.1
146.00,71.00,301.9
148.00,71.00,301.7
150.00,71.00,301.5
152.00,71.00,301.3
154.00,71.00,301.1
156.00,71.00,301.0
158.00,71.00,300.8
160.00,71.00,300.7
162.00,71.00,300.6
164.00,71.00,300.5
166.00,71.00,300.5
168.00,71.00,300.4
170.00,71.00,300.3
172.00,71.00,300.3
174.00,71.00,300.2
176.00,71.00,300.2
178.00,71.00,300.2
180.00,71.00,300.1
182.00,71.00,300.1
184.00,71.00,300.1
186.00,71.00,300.1
188.00,71.00,300.1
190.00,71.00,300.1
192.00,71.00,300.0
194.00,71.00,300.0
196.00,71.00,300.0
198.00,71.00,300.0
0.00,73.00,300.0
2.00,73.00,300.0
4.00,73.00,300.0
6.00,73.00,300.0
8.00,73.00,300.0
10.00,73.00,300.1
12.00,73.00,300.1
14.00,73.00,300.1
16.00,73.00,300.1
18.00,73.00,300.1
20.00,73.00,300.2
22.00,73.00,300.2
24.00,73.00,300.2
26.00,73.00,300.3
28.00,73.00,300.3
30.00,73.00,300.4
32.00,73.00,300.4
34.00,73.00,300.5
36.00,73.00,300.6
38.00,73.00,300.7
40.00,73.00,300.8
42.00,73.00,301.0
44.00,73.00,301.1
46.00,73.00,301.3
48.00,73.00,301.5
50.00,73.00,301.7
52.00,73.00,301.9
54.00,73.00,302.2
56.00,73.00,302.5
58.00,73.00,302.7
60.00,73.00,303.1
62.00,73.00,303.4
64.00,73.00,303.8
66.00,73.00,304.1
68.00,73.00,304.5
70.00,73.00,304.9
72.00,73.00,305.3
74.00,73.00,305.8
76.00,73.00,306.2
78.00,73.00,306.6
80.00,73.00,307.0
82.00,73.00,307.4
84.00,73.00,307.8
86.00,73.00,308.1
88.00,73.00,308.5
90.00,73.00,308.8
92.00,73.00,309.0
94.00,73.00,309.2
96.00,73.00,309.4
98.00,73.00,309.5
100.00,73.00,309.6
102.00,73.00,309.6
104.00,73.00,309.5
106.00,73.00,309.4
108.00,73.00,309.3
110.00,73.00,309.1
112.00,73.00,308.8
114.00,73.00,308.5
116.00,73.00,308.2
118.00,73.00,307.8
120.00,73.00,307.4
122.00,73.00,307.0
124.00,73.00,306.6
126.00,73.00,306.2
