X_um,Z_um,T_K
114.00,73.00,324.4
116.00,73.00,320.3
118.00,73.00,316.5
120.00,73.00,312.9
122.00,73.00,309.8
124.00,73.00,307.3
126.00,73.00,305.2
128.00,73.00,303.6
130.00,73.00,302.4
132.00,73.00,301.5
134.00,73.00,301.0
136.00,73.00,300.6
138.00,73.00,300.3
140.00,73.00,300.2
142.00,73.00,300.1
144.00,73.00,300.1
146.00,73.00,300.0
148.00,73.00,300.0
150.00,73.00,300.0
152.00,73.00,300.0
154.00,73.00,300.0
156.00,73.00,300.0
158.00,73.00,300.0
160.00,73.00,300.0
162.00,73.00,300.0
164.00,73.00,300.0
166.00,73.00,300.0
168.00,73.00,300.0
170.00,73.00,300.0
172.00,73.00,300.0
174.00,73.00,300.0
176.00,73.00,300.0
178.00,73.00,300.0
180.00,73.00,300.0
182.00,73.00,300.0
184.00,73.00,300.0
186.00,73.00,300.0
188.00,73.00,300.0
190.00,73.00,300.0
192.00,73.00,300.0
194.00,73.00,300.0
196.00,73.00,300.0
198.00,73.00,300.0
0.00,75.00,300.0
2.00,75.00,300.0
4.00,75.00,300.0
6.00,75.00,300.0
8.00,75.00,300.0
10.00,75.00,300.0
12.00,75.00,300.0
14.00,75.00,300.0
16.00,75.00,300.0
18.00,75.00,300.0
20.00,75.00,300.0
22.00,75.00,300.0
24.00,75.00,300.0
26.00,75.00,300.0
28.00,75.00,300.0
30.00,75.00,300.0
32.00,75.00,300.0
34.00,75.00,300.0
36.00,75.00,300.0
38.00,75.00,300.0
40.00,75.00,300.0
42.00,75.00,300.0
44.00,75.00,300.0
46.00,75.00,300.0
48.00,75.00,300.0
50.00,75.00,300.0
52.00,75.00,300.0
54.00,75.00,300.0
56.00,75.00,300.0
58.00,75.00,300.1
60.00,75.00,300.2
62.00,75.00,300.3
64.00,75.00,300.5
66.00,75.00,300.8
68.00,75.00,301.4
70.00,75.00,302.1
72.00,75.00,303.2
74.00,75.00,304.8
76.00,75.00,306.9
78.00,75.00,309.5
80.00,75.00,312.9
82.00,75.00,316.9
84.00,75.00,321.7
86.00,75.00,327.0
88.00,75.00,332.9
90.00,75.00,339.0
92.00,75.00,345.2
94.00,75.00,351.1
96.00,75.00,356.3
98.00,75.00,360.4
100.00,75.00,363.1
102.00,75.00,364.2
104.00,75.00,363.7
106.00,75.00,361.4
108.00,75.00,357.6
110.00,75.00,352.6
112.00,75.00,346.7
114.00,75.00,340.2
116.00,75.00,333.7
118.00,75.00,327.4
120.00,75.00,321.6
122.00,75.00,316.5
124.00,75.00,312.3
126.00,75.00,308.8
128.00,75.00,306.1
130.00,75.00,304.1
132.00,75.00,302.6
134.00,75.00,301.7
136.00,75.00,301.0
138.00,75.00,300.6
140.00,75.00,300.3
142.00,75.00,300.2
144.00,75.00,300.1
146.00,75.00,300.0
148.00,75.00,300.0
150.00,75.00,300.0
152.00,75.00,300.0
154.00,75.00,300.0
156.00,75.00,300.0
158.00,75.00,300.0
160.00,75.00,300.0
162.00,75.00,300.0
164.00,75.00,300.0
166.00,75.00,300.0
168.00,75.00,300.0
170.00,75.00,300.0
172.00,75.00,300.0
174.00,75.00,300.0
176.00,75.00,300.0
178.00,75.00,300.0
180.00,75.00,300.0
182.00,75.00,300.0
184.00,75.00,300.0
186.00,75.00,300.0
188.00,75.00,300.0
190.00,75.00,300.0
192.00,75.00,300.0
194.00,75.00,300.0
196.00,75.00,300.0
198.00,75.00,300.0
0.00,77.00,300.0
2.00,77.00,300.0
4.00,77.00,300.0
6.00,77.00,300.0
8.00,77.00,300.0
10.00,77.00,300.0
12.00,77.00,300.0
14.00,77.00,300.0
16.00,77.00,300.0
18.00,77.00,300.0
20.00,77.00,300.0
22.00,77.00,300.0
24.00,77.00,300.0
26.00,77.00,300.0
28.00,77.00,300.0
30.00,77.00,300.0
32.00,77.00,300.0
34.00,77.00,300.0
36.00,77.00,300.0
38.00,77.00,300.0
40.00,77.00,300.0
42.00,77.00,300.0
44.00,77.00,300.0
46.00,77.00,300.0
48.00,77.00,300.0
50.00,77.00,300.0
52.00,77.00,300.0
54.00,77.00,300.0
56.00,77.00,300.1
58.00,77.00,300.2
60.00,77.00,300.3
62.00,77.00,300.5
64.00,77.00,300.9
66.00,77.00,301.4
68.00,77.00,302.3
70.00,77.00,303.6
72.00,77.00,305.4
74.00,77.00,308.0
76.00,77.00,311.4
78.00,77.00,315.7
80.00,77.00,321.1
82.00,77.00,327.5
84.00,77.00,335.0
86.00,77.00,343.4
88.00,77.00,352.5
90.00,77.00,362.2
92.00,77.00,371.9
94.00,77.00,381.1
96.00,77.00,389.2
98.00,77.00,395.7
100.00,77.00,399.9
102.00,77.00,401.7
104.00,77.00,400.8
106.00,77.00,397.4
108.00,77.00,391.5
110.00,77.00,383.7
112.00,77.00,374.4
114.00,77.00,364.4
116.00,77.00,354.1
118.00,77.00,344.2
120.00,77.00,335.0
122.00,77.00,326.9
124.00,77.00,320.1
126.00,77.00,314.5
128.00,77.00,310.1
130.00,77.00,306.8
132.00,77.00,304.4
134.00,77.00,302.8
136.00,77.00,301.7
138.00,77.00,301.0
140.00,77.00,300.6
142.00,77.00,300.3
144.00,77.00,300.2
146.00,77.00,300.1
148.00,77.00,300.0
150.00,77.00,300.0
152.00,77.00,300.0
154.00,77.00,300.0
156.00,77.00,300.0
158.00,77.00,300.0
160.00,77.00,300.0
162.00,77.00,300.0
164.00,77.00,300.0
166.00,77.00,300.0
168.00,77.00,300.0
170.00,77.00,300.0
172.00,77.00,300.0
174.00,77.00,300.0
176.00,77.00,300.0
178.00,77.00,300.0
180.00,77.00,300.0
182.00,77.00,300.0
184.00,77.00,300.0
186.00,77.00,300.0
188.00,77.00,300.0
190.00,77.00,300.0
192.00,77.00,300.0
194.00,77.00,300.0
196.00,77.00,300.0
198.00,77.00,300.0
0.00,79.00,300.0
2.00,79.00,300.0
4.00,79.00,300.0
6.00,79.00,300.0
8.00,79.00,300.0
10.00,79.00,300.0
12.00,79.00,300.0
14.00,79.00,300.0
16.00,79.00,300.0
18.00,79.00,300.0
20.00,79.00,300.0
22.00,79.00,300.0
24.00,79.00,300.0
26.00,79.00,300.0
28.00,79.00,300.0
30.00,79.00,300.0
32.00,79.00,300.0
34.00,79.00,300.0
36.00,79.00,300.0
38.00,79.00,300.0
40.00,79.00,300.0
42.00,79.00,300.0
44.00,79.00,300.0
46.00,79.00,300.0
48.00,79.00,300.0
50.00,79.00,300.0
52.00,79.00,300.0
54.00,79.00,300.1
56.00,79.00,300.1
58.00,79.00,300.3
60.00,79.00,300.5
62.00,79.00,300.8
64.00,79.00,301.4
66.00,79.00,302.4
68.00,79.00,303.8
70.00,79.00,305.9
72.00,79.00,308.9
74.00,79.00,312.9
76.00,79.00,318.3
78.00,79.00,325.1
80.00,79.00,333.4
82.00,79.00,343.4
84.00,79.00,354.8
86.00,79.00,367.6
88.00,79.00,381.4
90.00,79.00,395.9
92.00,79.00,410.6
94.00,79.00,424.5
96.00,79.00,436.8
98.00,79.00,446.6
100.00,79.00,453.0
102.00,79.00,455.7
104.00,79.00,454.5
106.00,79.00,449.5
108.00,79.00,440.8
110.00,79.00,429.1
112.00,79.00,415.0
114.00,79.00,399.8
116.00,79.00,384.2
118.00,79.00,369.1
120.00,79.00,355.0
122.00,79.00,342.5
124.00,79.00,331.8
126.00,79.00,323.1
128.00,79.00,316.1
130.00,79.00,310.9
132.00,79.00,307.1
134.00,79.00,304.5
136.00,79.00,302.7
138.00,79.00,301.6
140.00,79.00,300.9
142.00,79.00,300.5
144.00,79.00,300.3
146.00,79.00,300.1
148.00,79.00,300.1
150.00,79.00,300.0
152.00,79.00,300.0
154.00,79.00,300.0
156.00,79.00,300.0
158.00,79.00,300.0
160.00,79.00,300.0
162.00,79.00,300.0
164.00,79.00,300.0
166.00,79.00,300.0
168.00,79.00,300.0
170.00,79.00,300.0
172.00,79.00,300.0
174.00,79.00,300.0
176.00,79.00,300.0
178.00,79.00,300.0
180.00,79.00,300.0
182.00,79.00,300.0
184.00,79.00,300.0
186.00,79.00,300.0
188.00,79.00,300.0
190.00,79.00,300.0
192.00,79.00,300.0
194.00,79.00,300.0
196.00,79.00,300.0
198.00,79.00,300.0
0.00,81.00,300.0
2.00,81.00,300.0
4.00,81.00,300.0
6.00,81.00,300.0
8.00,81.00,300.0
10.00,81.00,300.0
12.00,81.00,300.0
14.00,81.00,300.0
16.00,81.00,300.0
18.00,81.00,300.0
20.00,81.00,300.0
22.00,81.00,300.0
24.00,81.00,300.0
26.00,81.00,300.0
28.00,81.00,300.0
30.00,81.00,300.0
32.00,81.00,300.0
34.00,81.00,300.0
36.00,81.00,300.0
38.00,81.00,300.0
40.00,81.00,300.0
42.00,81.00,300.0
44.00,81.00,300.0
46.00,81.00,300.0
48.00,81.00,300.0
50.00,81.00,300.0
52.00,81.00,300.1
54.00,81.00,300.1
56.00,81.00,300.2
58.00,81.00,300.4
60.00,81.00,300.8
62.00,81.00,301.4
64.00,81.00,302.3
66.00,81.00,303.8
68.00,81.00,306.1
70.00,81.00,309.4
72.00,81.00,314.1
74.00,81.00,320.4
76.00,81.00,328.7
78.00,81.00,339.1
80.00,81.00,351.8
82.00,81.00,366.6
84.00,81.00,383.4
86.00,81.00,402.1
88.00,81.00,422.3
90.00,81.00,443.4
92.00,81.00,464.7
94.00,81.00,485.1
96.00,81.00,503.0
98.00,81.00,517.2
100.00,81.00,526.6
102.00,81.00,530.7
104.00,81.00,529.3
106.00,81.00,522.4
108.00,81.00,510.2
110.00,81.00,493.1
112.00,81.00,472.4
114.00,81.00,449.9
116.00,81.00,427.0
118.00,81.00,404.6
120.00,81.00,383.8
122.00,81.00,365.1
124.00,81.00,349.0
126.00,81.00,335.6
128.00,81.00,325.1
130.00,81.00,317.0
132.00,81.00,311.2
134.00,81.00,307.1
136.00,81.00,304.3
138.00,81.00,302.6
140.00,81.00,301.5
142.00,81.00,300.8
144.00,81.00,300.4
146.00,81.00,300.2
148.00,81.00,300.1
150.00,81.00,300.1
152.00,81.00,300.0
154.00,81.00,300.0
156.00,81.00,300.0
158.00,81.00,300.0
160.00,81.00,300.0
162.00,81.00,300.0
164.00,81.00,300.0
166.00,81.00,300.0
168.00,81.00,300.0
170.00,81.00,300.0
172.00,81.00,300.0
174.00,81.00,300.0
176.00,81.00,300.0
178.00,81.00,300.0
180.00,81.00,300.0
182.00,81.00,300.0
184.00,81.00,300.0
186.00,81.00,300.0
188.00,81.00,300.0
190.00,81.00,300.0
192.00,81.00,300.0
194.00,81.00,300.0
196.00,81.00,300.0
198.00,81.00,300.0
0.00,83.00,300.0
2.00,83.00,300.0
4.00,83.00,300.0
6.00,83.00,300.0
8.00,83.00,300.0
10.00,83.00,300.0
12.00,83.00,300.0
14.00,83.00,300.0
16.00,83.00,300.0
18.00,83.00,300.0
20.00,83.00,300.0
22.00,83.00,300.0
24.00,83.00,300.0
26.00,83.00,300.0
28.00,83.00,300.0
30.00,83.00,300.0
32.00,83.00,300.0
34.00,83.00,300.0
36.00,83.00,300.0
38.00,83.00,300.0
40.00,83.00,300.0
42.00,83.00,300.0
44.00,83.00,300.0
46.00,83.00,300.0
48.00,83.00,300.0
50.00,83.00,300.1
52.00,83.00,300.1
54.00,83.00,300.2
56.00,83.00,300.4
58.00,83.00,300.7
60.00,83.00,301.3
62.00,83.00,302.2
64.00,83.00,303.7
66.00,83.00,306.0
68.00,83.00,309.6
70.00,83.00,314.7
72.00,83.00,321.9
74.00,83.00,331.6
76.00,83.00,344.1
78.00,83.00,359.6
80.00,83.00,378.2
82.00,83.00,399.6
84.00,83.00,423.7
86.00,83.00,450.1
88.00,83.00,478.3
90.00,83.00,507.9
92.00,83.00,537.7
94.00,83.00,566.3
96.00,83.00,591.5
98.00,83.00,611.5
100.00,83.00,624.9
102.00,83.00,630.9
104.00,83.00,629.6
106.00,83.00,621.2
108.00,83.00,604.8
110.00,83.00,580.8
112.00,83.00,551.1
114.00,83.00,518.7
116.00,83.00,485.9
118.00,83.00,453.9
120.00,83.00,423.8
122.00,83.00,396.7
124.00,83.00,373.1
126.00,83.00,353.5
128.00,83.00,337.8
130.00,83.00,325.8
132.00,83.00,317.0
134.00,83.00,310.8
136.00,83.00,306.6
138.00,83.00,303.9
140.00,83.00,302.3
142.00,83.00,301.3
144.00,83.00,300.7
146.00,83.00,300.4
148.00,83.00,300.2
150.00,83.00,300.1
152.00,83.00,300.0
154.00,83.00,300.0
156.00,83.00,300.0
158.00,83.00,300.0
160.00,83.00,300.0
162.00,83.00,300.0
164.00,83.00,300.0
166.00,83.00,300.0
168.00,83.00,300.0
170.00,83.00,300.0
172.00,83.00,300.0
174.00,83.00,300.0
176.00,83.00,300.0
178.00,83.00,300.0
180.00,83.00,300.0
182.00,83.00,300.0
184.00,83.00,300.0
186.00,83.00,300.0
188.00,83.00,300.0
190.00,83.00,300.0
192.00,83.00,300.0
194.00,83.00,300.0
196.00,83.00,300.0
198.00,83.00,300.0
0.00,85.00,300.0
2.00,85.00,300.0
4.00,85.00,300.0
6.00,85.00,300.0
8.00,85.00,300.0
10.00,85.00,300.0
12.00,85.00,300.0
14.00,85.00,300.0
16.00,85.00,300.0
18.00,85.00,300.0
20.00,85.00,300.0
22.00,85.00,300.0
24.00,85.00,300.0
26.00,85.00,300.0
28.00,85.00,300.0
30.00,85.00,300.0
32.00,85.00,300.0
34.00,85.00,300.0
36.00,85.00,300.0
38.00,85.00,300.0
40.00,85.00,300.0
42.00,85.00,300.0
44.00,85.00,300.0
46.00,85.00,300.0
48.00,85.00,300.0
50.00,85.00,300.1
52.00,85.00,300.2
54.00,85.00,300.3
56.00,85.00,300.6
58.00,85.00,301.1
60.00,85.00,302.0
62.00,85.00,303.4
64.00,85.00,305.7
66.00,85.00,309.3
68.00,85.00,314.7
70.00,85.00,322.5
72.00,85.00,333.4
74.00,85.00,347.9
76.00,85.00,366.3
78.00,85.00,389.0
80.00,85.00,415.5
82.00,85.00,445.7
84.00,85.00,478.8
86.00,85.00,514.6
88.00,85.00,552.7
90.00,85.00,592.5
92.00,85.00,632.6
94.00,85.00,670.9
96.00,85.00,705.1
98.00,85.00,732.3
100.00,85.00,750.7
102.00,85.00,759.5
104.00,85.00,759.4
106.00,85.00,750.6
108.00,85.00,730.5
110.00,85.00,697.6
112.00,85.00,655.6
114.00,85.00,610.1
116.00,85.00,564.4
118.00,85.00,519.8
120.00,85.00,477.8
122.00,85.00,439.5
124.00,85.00,406.0
126.00,85.00,377.8
128.00,85.00,355.2
130.00,85.00,337.8
132.00,85.00,325.0
134.00,85.00,316.0
136.00,85.00,309.8
138.00,85.00,305.9
140.00,85.00,303.4
142.00,85.00,301.9
144.00,85.00,301.0
146.00,85.00,300.5
148.00,85.00,300.3
150.00,85.00,300.1
152.00,85.00,300.1
154.00,85.00,300.0
156.00,85.00,300.0
158.00,85.00,300.0
160.00,85.00,300.0
162.00,85.00,300.0
164.00,85.00,300.0
166.00,85.00,300.0
168.00,85.00,300.0
170.00,85.00,300.0
172.00,85.00,300.0
174.00,85.00,300.0
176.00,85.00,300.0
178.00,85.00,300.0
180.00,85.00,300.0
182.00,85.00,300.0
184.00,85.00,300.0
186.00,85.00,300.0
188.00,85.00,300.0
190.00,85.00,300.0
192.00,85.00,300.0
194.00,85.00,300.0
196.00,85.00,300.0
198.00,85.00,300.0
0.00,87.00,300.0
2.00,87.00,300.0
4.00,87.00,300.0
6.00,87.00,300.0
8.00,87.00,300.0
10.00,87.00,300.0
12.00,87.00,300.0
14.00,87.00,300.0
16.00,87.00,300.0
18.00,87.00,300.0
20.00,87.00,300.0
22.00,87.00,300.0
24.00,87.00,300.0
26.00,87.00,300.0
28.00,87.00,300.0
30.00,87.00,300.0
32.00,87.00,300.0
34.00,87.00,300.0
36.00,87.00,300.0
38.00,87.00,300.0
40.00,87.00,300.0
42.00,87.00,300.0
44.00,87.00,300.0
46.00,87.00,300.0
48.00,87.00,300.1
50.00,87.00,300.1
52.00,87.00,300.3
54.00,87.00,300.5
56.00,87.00,300.9
58.00,87.00,301.7
60.00,87.00,303.0
62.00,87.00,305.2
64.00,87.00,308.6
66.00,87.00,314.0
68.00,87.00,322.1
70.00,87.00,333.7
72.00,87.00,349.7
74.00,87.00,371.0
76.00,87.00,397.9
78.00,87.00,430.3
80.00,87.00,467.5
82.00,87.00,508.6
84.00,87.00,552.6
86.00,87.00,599.1
88.00,87.00,648.3
90.00,87.00,699.9
92.00,87.00,751.5
94.00,87.00,800.3
96.00,87.00,844.6
98.00,87.00,880.0
100.00,87.00,904.9
102.00,87.00,916.9
104.00,87.00,919.1
106.00,87.00,912.9
108.00,87.00,891.8
110.00,87.00,848.6
112.00,87.00,789.8
114.00,87.00,727.3
116.00,87.00,665.6
118.00,87.00,605.5
120.00,87.00,548.3
122.00,87.00,495.7
124.00,87.00,449.4
126.00,87.00,410.1
128.00,87.00,378.4
130.00,87.00,353.9
132.00,87.00,335.8
134.00,87.00,322.9
136.00,87.00,314.2
138.00,87.00,308.5
140.00,87.00,304.9
142.00,87.00,302.8
144.00,87.00,301.5
146.00,87.00,300.8
148.00,87.00,300.4
150.00,87.00,300.2
152.00,87.00,300.1
154.00,87.00,300.0
156.00,87.00,300.0
158.00,87.00,300.0
160.00,87.00,300.0
162.00,87.00,300.0
164.00,87.00,300.0
166.00,87.00,300.0
168.00,87.00,300.0
170.00,87.00,300.0
172.00,87.00,300.0
174.00,87.00,300.0
176.00,87.00,300.0
178.00,87.00,300.0
180.00,87.00,300.0
182.00,87.00,300.0
184.00,87.00,300.0
186.00,87.00,300.0
188.00,87.00,300.0
190.00,87.00,300.0
192.00,87.00,300.0
194.00,87.00,300.0
196.00,87.00,300.0
198.00,87.00,300.0
0.00,89.00,300.0
2.00,89.00,300.0
4.00,89.00,300.0
6.00,89.00,300.0
8.00,89.00,300.0
10.00,89.00,300.0
12.00,89.00,300.0
14.00,89.00,300.0
16.00,89.00,300.0
18.00,89.00,300.0
20.00,89.00,300.0
22.00,89.00,300.0
24.00,89.00,300.0
26.00,89.00,300.0
28.00,89.00,300.0
30.00,89.00,300.0
32.00,89.00,300.0
34.00,89.00,300.0
36.00,89.00,300.0
38.00,89.00,300.0
40.00,89.00,300.0
42.00,89.00,300.0
44.00,89.00,300.0
46.00,89.00,300.0
48.00,89.00,300.1
50.00,89.00,300.2
52.00,89.00,300.4
54.00,89.00,300.7
56.00,89.00,301.4
58.00,89.00,302.5
60.00,89.00,304.4
62.00,89.00,307.6
64.00,89.00,312.7
66.00,89.00,320.6
68.00,89.00,332.4
70.00,89.00,349.3
72.00,89.00,372.5
74.00,89.00,403.3
76.00,89.00,441.9
78.00,89.00,487.7
80.00,89.00,538.9
82.00,89.00,593.4
84.00,89.00,649.5
86.00,89.00,706.6
88.00,89.00,767.3
90.00,89.00,832.6
92.00,89.00,895.6
94.00,89.00,952.9
96.00,89.00,1008.1
98.00,89.00,1050.4
100.00,89.00,1081.1
102.00,89.00,1094.3
104.00,89.00,1100.1
106.00,89.00,1102.0
108.00,89.00,1087.9
110.00,89.00,1033.7
112.00,89.00,953.1
114.00,89.00,870.8
116.00,89.00,791.8
118.00,89.00,713.2
120.00,89.00,637.5
122.00,89.00,567.3
124.00,89.00,504.9
126.00,89.00,451.7
128.00,89.00,408.4
130.00,89.00,374.8
132.00,89.00,349.9
134.00,89.00,332.1
136.00,89.00,320.0
138.00,89.00,312.0
140.00,89.00,307.0
142.00,89.00,304.0
144.00,89.00,302.2
146.00,89.00,301.2
148.00,89.00,300.6
150.00,89.00,300.3
152.00,89.00,300.1
154.00,89.00,300.1
156.00,89.00,300.0
158.00,89.00,300.0
160.00,89.00,300.0
162.00,89.00,300.0
164.00,89.00,300.0
166.00,89.00,300.0
168.00,89.00,300.0
170.00,89.00,300.0
172.00,89.00,300.0
174.00,89.00,300.0
176.00,89.00,300.0
178.00,89.00,300.0
180.00,89.00,300.0
182.00,89.00,300.0
184.00,89.00,300.0
186.00,89.00,300.0
188.00,89.00,300.0
190.00,89.00,300.0
192.00,89.00,300.0
194.00,89.00,300.0
196.00,89.00,300.0
198.00,89.00,300.0
0.00,91.00,300.0
2.00,91.00,300.0
4.00,91.00,300.0
6.00,91.00,300.0
8.00,91.00,300.0
10.00,91.00,300.0
12.00,91.00,300.0
14.00,91.00,300.0
16.00,91.00,300.0
18.00,91.00,300.0
20.00,91.00,300.0
22.00,91.00,300.0
24.00,91.00,300.0
26.00,91.00,300.0
28.00,91.00,300.0
30.00,91.00,300.0
32.00,91.00,300.0
34.00,91.00,300.0
36.00,91.00,300.0
38.00,91.00,300.0
40.00,91.00,300.0
42.00,91.00,300.0
44.00,91.00,300.0
46.00,91.00,300.1
48.00,91.00,300.1
50.00,91.00,300.3
52.00,91.00,300.6
54.00,91.00,301.1
56.00,91.00,302.0
58.00,91.00,303.7
60.00,91.00,306.5
62.00,91.00,311.0
64.00,91.00,318.4
66.00,91.00,329.6
68.00,91.00,346.4
70.00,91.00,370.4
72.00,91.00,403.6
74.00,91.00,447.5
76.00,91.00,502.5
78.00,91.00,566.7
80.00,91.00,635.8
82.00,91.00,706.3
84.00,91.00,775.1
86.00,91.00,839.6
88.00,91.00,910.3
90.00,91.00,993.9
92.00,91.00,1066.1
94.00,91.00,1123.8
96.00,91.00,1188.0
98.00,91.00,1232.3
100.00,91.00,1258.3
102.00,91.00,1261.5
104.00,91.00,1276.3
106.00,91.00,1288.8
108.00,91.00,1304.3
110.00,91.00,1236.4
112.00,91.00,1132.6
114.00,91.00,1038.1
116.00,91.00,945.2
118.00,91.00,845.4
120.00,91.00,747.2
122.00,91.00,656.1
124.00,91.00,574.2
126.00,91.00,503.8
128.00,91.00,446.3
130.00,91.00,401.4
132.00,91.00,367.9
134.00,91.00,344.0
136.00,91.00,327.5
138.00,91.00,316.7
140.00,91.00,309.8
142.00,91.00,305.6
144.00,91.00,303.1
146.00,91.00,301.6
148.00,91.00,300.9
150.00,91.00,300.4
152.00,91.00,300.2
154.00,91.00,300.1
156.00,91.00,300.1
158.00,91.00,300.0
160.00,91.00,300.0
162.00,91.00,300.0
164.00,91.00,300.0
166.00,91.00,300.0
168.00,91.00,300.0
170.00,91.00,300.0
172.00,91.00,300.0
174.00,91.00,300.0
176.00,91.00,300.0
178.00,91.00,300.0
180.00,91.00,300.0
182.00,91.00,300.0
184.00,91.00,300.0
186.00,91.00,300.0
188.00,91.00,300.0
190.00,91.00,300.0
192.00,91.00,300.0
194.00,91.00,300.0
196.00,91.00,300.0
198.00,91.00,300.0
0.00,93.00,300.0
2.00,93.00,300.0
4.00,93.00,300.0
6.00,93.00,300.0
8.00,93.00,300.0
10.00,93.00,300.0
12.00,93.00,300.0
14.00,93.00,300.0
16.00,93.00,300.0
18.00,93.00,300.0
20.00,93.00,300.0
22.00,93.00,300.0
24.00,93.00,300.0
26.00,93.00,300.0
28.00,93.00,300.0
30.00,93.00,300.0
32.00,93.00,300.0
34.00,93.00,300.0
36.00,93.00,300.0
38.00,93.00,300.0
40.00,93.00,300.0
42.00,93.00,300.0
44.00,93.00,300.1
46.00,93.00,300.1
48.00,93.00,300.2
50.00,93.00,300.4
52.00,93.00,300.8
54.00,93.00,301.6
56.00,93.00,302.9
58.00,93.00,305.2
60.00,93.00,309.2
62.00,93.00,315.6
64.00,93.00,325.8
66.00,93.00,341.5
68.00,93.00,364.8
70.00,93.00,398.3
72.00,93.00,444.6
74.00,93.00,506.6
76.00,93.00,584.7
78.00,93.00,674.4
80.00,93.00,765.7
82.00,93.00,854.0
84.00,93.00,941.1
86.00,93.00,1001.7
88.00,93.00,1072.1
90.00,93.00,1195.2
92.00,93.00,1266.1
94.00,93.00,1291.8
96.00,93.00,1360.4
98.00,93.00,1393.5
100.00,93.00,1435.6
102.00,93.00,1440.0
104.00,93.00,1412.2
106.00,93.00,1421.3
108.00,93.00,1485.6
110.00,93.00,1414.0
112.00,93.00,1297.3
114.00,93.00,1232.8
116.00,93.00,1137.1
118.00,93.00,1007.0
120.00,93.00,878.9
122.00,93.00,763.6
124.00,93.00,658.7
126.00,93.00,567.7
128.00,93.00,492.9
130.00,93.00,434.5
132.00,93.00,390.6
134.00,93.00,359.1
136.00,93.00,337.2
138.00,93.00,322.7
140.00,93.00,313.4
142.00,93.00,307.7
144.00,93.00,304.3
146.00,93.00,302.3
148.00,93.00,301.2
150.00,93.00,300.6
152.00,93.00,300.3
154.00,93.00,300.2
156.00,93.00,300.1
158.00,93.00,300.0
160.00,93.00,300.0
162.00,93.00,300.0
164.00,93.00,300.0
166.00,93.00,300.0
168.00,93.00,300.0
170.00,93.00,300.0
172.00,93.00,300.0
174.00,93.00,300.0
176.00,93.00,300.0
178.00,93.00,300.0
180.00,93.00,300.0
182.00,93.00,300.0
184.00,93.00,300.0
186.00,93.00,300.0
188.00,93.00,300.0
190.00,93.00,300.0
192.00,93.00,300.0
194.00,93.00,300.0
196.00,93.00,300.0
198.00,93.00,300.0
0.00,95.00,300.0
2.00,95.00,300.0
4.00,95.00,300.0
6.00,95.00,300.0
8.00,95.00,300.0
10.00,95.00,300.0
12.00,95.00,300.0
14.00,95.00,300.0
16.00,95.00,300.0
18.00,95.00,300.0
20.00,95.00,300.0
22.00,95.00,300.0
24.00,95.00,300.0
26.00,95.00,300.0
28.00,95.00,300.0
30.00,95.00,300.0
32.00,95.00,300.0
34.00,95.00,300.0
36.00,95.00,300.0
38.00,95.00,300.0
40.00,95.00,300.0
42.00,95.00,300.0
44.00,95.00,300.1
46.00,95.00,300.2
48.00,95.00,300.3
50.00,95.00,300.6
52.00,95.00,301.2
54.00,95.00,302.2
56.00,95.00,304.1
58.00,95.00,307.3
60.00,95.00,312.7
62.00,95.00,321.6
64.00,95.00,335.5
66.00,95.00,356.9
68.00,95.00,388.5
70.00,95.00,433.7
72.00,95.00,496.9
74.00,95.00,582.9
76.00,95.00,694.0
78.00,95.00,819.3
80.00,95.00,931.8
82.00,95.00,1038.2
84.00,95.00,1176.0
86.00,95.00,1224.7
88.00,95.00,1224.1
90.00,95.00,1450.8
92.00,95.00,1526.4
94.00,95.00,1476.1
96.00,95.00,1477.6
98.00,95.00,1473.0
100.00,95.00,1525.4
102.00,95.00,1569.1
104.00,95.00,1513.4
106.00,95.00,1550.0
108.00,95.00,1662.8
110.00,95.00,1490.7
112.00,95.00,1448.0
114.00,95.00,1491.7
116.00,95.00,1394.6
118.00,95.00,1203.9
120.00,95.00,1030.9
122.00,95.00,892.3
124.00,95.00,760.6
126.00,95.00,644.8
128.00,95.00,549.6
130.00,95.00,475.1
132.00,95.00,418.9
134.00,95.00,378.1
136.00,95.00,349.6
138.00,95.00,330.5
140.00,95.00,318.2
142.00,95.00,310.5
144.00,95.00,305.9
146.00,95.00,303.2
148.00,95.00,301.7
150.00,95.00,300.9
152.00,95.00,300.5
154.00,95.00,300.2
156.00,95.00,300.1
158.00,95.00,300.1
160.00,95.00,300.0
162.00,95.00,300.0
164.00,95.00,300.0
166.00,95.00,300.0
168.00,95.00,300.0
170.00,95.00,300.0
172.00,95.00,300.0
174.00,95.00,300.0
176.00,95.00,300.0
178.00,95.00,300.0
180.00,95.00,300.0
182.00,95.00,300.0
184.00,95.00,300.0
186.00,95.00,300.0
188.00,95.00,300.0
190.00,95.00,300.0
192.00,95.00,300.0
194.00,95.00,300.0
196.00,95.00,300.0
198.00,95.00,300.0
0.00,97.00,300.0
2.00,97.00,300.0
4.00,97.00,300.0
6.00,97.00,300.0
8.00,97.00,300.0
10.00,97.00,300.0
12.00,97.00,300.0
14.00,97.00,300.0
16.00,97.00,300.0
18.00,97.00,300.0
20.00,97.00,300.0
22.00,97.00,300.0
24.00,97.00,300.0
26.00,97.00,300.0
28.00,97.00,300.0
30.00,97.00,300.0
32.00,97.00,300.0
